order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,ETL_updated_ts,ETL_DATASOURCE_NAME,order_key
4645792703,24043135,2023-12-04 23:04:48,2023-12-04 23:23:48,2023-12-04 23:18:48,ON TIME,2627.96,UPI,36301,5858,2025-10-06 22:10:06.028332,1,1617344886
3174938939,95736310,2023-03-27 06:15:38,2023-03-27 06:25:38,2023-03-27 06:25:38,ON TIME,3597.75,WALLET,50364,641,2025-10-06 22:10:06.028332,1,373716949
1752712049,56195475,2024-08-31 16:03:49,2024-08-31 16:13:49,2024-08-31 16:25:49,SLIGHTLY DELAYED,2015.68,CASH,67307,5572,2025-10-06 22:10:06.028332,1,1991403405
8187201830,82529927,2024-04-30 04:27:38,2024-04-30 04:43:38,2024-04-30 04:39:38,ON TIME,1843.61,UPI,55955,210,2025-10-06 22:10:06.028332,1,1476000367
6900896329,65903057,2024-02-01 02:23:06,2024-02-01 02:39:06,2024-02-01 02:41:06,ON TIME,4864.14,CASH,97185,1027,2025-10-06 22:10:06.028332,1,469893031
3793977529,21425168,2023-09-02 19:12:26,2023-09-02 19:22:26,2023-09-02 19:22:26,ON TIME,2835.92,UPI,52853,4439,2025-10-06 22:10:06.028332,1,532867406
194459698,88553721,2023-06-15 15:44:24,2023-06-15 15:59:24,2023-06-15 15:58:24,ON TIME,2203.94,CARD,66295,723,2025-10-06 22:10:06.028332,1,799196407
9330447952,37362180,2024-03-30 18:24:14,2024-03-30 18:40:14,2024-03-30 18:45:14,ON TIME,3410.21,UPI,8867,8967,2025-10-06 22:10:06.028332,1,2057223791
2097372277,14693393,2024-01-25 04:46:48,2024-01-25 05:00:48,2024-01-25 04:56:48,ON TIME,3122.85,CARD,42338,1450,2025-10-06 22:10:06.028332,1,1561140937
7060954153,91130614,2023-11-01 20:55:47,2023-11-01 21:12:47,2023-11-01 21:07:47,ON TIME,2354.95,CASH,21872,8698,2025-10-06 22:10:06.028332,1,878776359
2921310646,40117357,2024-07-08 14:27:33,2024-07-08 14:42:33,2024-07-08 14:42:33,ON TIME,2915.52,WALLET,45581,4444,2025-10-06 22:10:06.028332,1,190182819
3983082555,51670882,2023-06-05 05:54:09,2023-06-05 06:14:09,2023-06-05 06:36:09,SIGNIFICANTLY DELAYED,530.85,CARD,75005,560,2025-10-06 22:10:06.028332,1,122261972
4867298468,13492411,2024-04-23 09:33:05,2024-04-23 09:51:05,2024-04-23 09:55:05,ON TIME,2508.01,CARD,88574,9158,2025-10-06 22:10:06.028332,1,515169086
3402631472,52032226,2024-05-03 21:25:40,2024-05-03 21:43:40,2024-05-03 21:43:40,ON TIME,2871.88,CARD,82219,7402,2025-10-06 22:10:06.028332,1,168486863
1648146562,95364457,2023-05-14 23:08:30,2023-05-14 23:26:30,2023-05-14 23:23:30,ON TIME,2953.31,CASH,49114,5416,2025-10-06 22:10:06.028332,1,946865847
5907766010,12272282,2024-10-07 14:03:49,2024-10-07 14:22:49,2024-10-07 14:33:49,SLIGHTLY DELAYED,3937.4,WALLET,85975,8107,2025-10-06 22:10:06.028332,1,353914345
9233577456,96853930,2023-12-30 04:00:41,2023-12-30 04:14:41,2023-12-30 04:13:41,ON TIME,2309.81,CARD,29353,9625,2025-10-06 22:10:06.028332,1,138105114
4084808075,65815155,2024-10-11 17:45:30,2024-10-11 17:56:30,2024-10-11 17:54:30,ON TIME,2698.15,CARD,65980,2397,2025-10-06 22:10:06.028332,1,1071549252
7217049550,24137201,2024-07-11 09:32:17,2024-07-11 09:45:17,2024-07-11 10:09:17,SIGNIFICANTLY DELAYED,1886.59,UPI,56744,1839,2025-10-06 22:10:06.028332,1,1655301773
1831943568,69863493,2024-05-23 17:20:24,2024-05-23 17:34:24,2024-05-23 17:39:24,ON TIME,3575.33,CASH,31014,7127,2025-10-06 22:10:06.028332,1,554173430
8707473624,22524981,2023-12-20 08:27:35,2023-12-20 08:46:35,2023-12-20 08:43:35,ON TIME,1333.69,CASH,54941,4264,2025-10-06 22:10:06.028332,1,893234284
7075868285,5226128,2024-03-01 06:04:05,2024-03-01 06:16:05,2024-03-01 06:20:05,ON TIME,1704.88,WALLET,69398,7272,2025-10-06 22:10:06.028332,1,376757166
5164162918,96903782,2023-11-18 14:59:10,2023-11-18 15:16:10,2023-11-18 15:15:10,ON TIME,1869.56,WALLET,69542,3808,2025-10-06 22:10:06.028332,1,991989489
2175298644,72132838,2024-05-11 05:13:19,2024-05-11 05:30:19,2024-05-11 05:28:19,ON TIME,1857.59,WALLET,37111,297,2025-10-06 22:10:06.028332,1,1717792578
5882568464,49258916,2023-04-13 08:26:05,2023-04-13 08:39:05,2023-04-13 08:37:05,ON TIME,1706.73,CASH,93909,7978,2025-10-06 22:10:06.028332,1,1975410804
7847708619,35402531,2023-10-23 00:57:21,2023-10-23 01:17:21,2023-10-23 01:18:21,ON TIME,3606.96,CASH,9898,2148,2025-10-06 22:10:06.028332,1,1399994984
6366048116,78732957,2024-08-05 08:56:18,2024-08-05 09:08:18,2024-08-05 09:06:18,ON TIME,1072.64,CASH,82257,2890,2025-10-06 22:10:06.028332,1,342061417
4926287333,31233120,2023-08-08 02:39:21,2023-08-08 02:59:21,2023-08-08 03:00:21,ON TIME,2890.49,CASH,94821,9042,2025-10-06 22:10:06.028332,1,1019866096
5532838325,6982488,2024-07-24 23:26:26,2024-07-24 23:40:26,2024-07-24 23:37:26,ON TIME,1133.25,CASH,57010,9152,2025-10-06 22:10:06.028332,1,276232359
2567996236,81584486,2023-10-31 08:04:08,2023-10-31 08:21:08,2023-10-31 08:20:08,ON TIME,2831.03,CASH,61790,1737,2025-10-06 22:10:06.028332,1,465565304
2655613624,46623192,2024-06-26 13:15:57,2024-06-26 13:33:57,2024-06-26 14:02:57,SIGNIFICANTLY DELAYED,2384.64,UPI,94896,3805,2025-10-06 22:10:06.028332,1,282198594
7706089549,44562310,2023-10-08 04:09:20,2023-10-08 04:24:20,2023-10-08 04:24:20,ON TIME,2062.54,CASH,35200,7600,2025-10-06 22:10:06.028332,1,1243364669
8257370396,25221501,2023-12-24 08:13:46,2023-12-24 08:26:46,2023-12-24 08:42:46,SIGNIFICANTLY DELAYED,160.07,CARD,11969,549,2025-10-06 22:10:06.028332,1,328067859
8623808984,37551429,2024-04-13 05:34:58,2024-04-13 05:49:58,2024-04-13 05:55:58,SLIGHTLY DELAYED,1911.03,CARD,79827,1590,2025-10-06 22:10:06.028332,1,813758774
7579506101,72366758,2023-04-06 01:16:48,2023-04-06 01:28:48,2023-04-06 01:25:48,ON TIME,978.84,UPI,80056,5076,2025-10-06 22:10:06.028332,1,1829261939
8861024199,29902416,2023-11-29 05:51:08,2023-11-29 06:03:08,2023-11-29 05:59:08,ON TIME,1015.26,CASH,53729,2116,2025-10-06 22:10:06.028332,1,1352488886
7666131311,84456355,2023-05-01 15:46:52,2023-05-01 15:57:52,2023-05-01 16:02:52,ON TIME,3643.76,UPI,35447,7703,2025-10-06 22:10:06.028332,1,110109151
103589925,65406127,2024-05-17 23:30:05,2024-05-17 23:42:05,2024-05-17 23:52:05,SLIGHTLY DELAYED,3805.99,UPI,83678,8251,2025-10-06 22:10:06.028332,1,1607680956
7346858138,16785724,2023-11-22 16:43:38,2023-11-22 16:58:38,2023-11-22 16:55:38,ON TIME,1530.63,UPI,83804,721,2025-10-06 22:10:06.028332,1,1580252687
4963962664,80935110,2023-09-28 11:44:23,2023-09-28 12:02:23,2023-09-28 11:58:23,ON TIME,4132.1,CASH,10652,607,2025-10-06 22:10:06.028332,1,93966553
9069936094,90696847,2024-06-23 12:54:13,2024-06-23 13:08:13,2024-06-23 13:31:13,SIGNIFICANTLY DELAYED,2841.51,CASH,80189,4324,2025-10-06 22:10:06.028332,1,8594855
4665363191,73660582,2024-10-13 19:46:11,2024-10-13 20:05:11,2024-10-13 20:11:11,SLIGHTLY DELAYED,2035.62,WALLET,15760,1059,2025-10-06 22:10:06.028332,1,1327284229
888510905,27824078,2024-06-27 18:06:56,2024-06-27 18:18:56,2024-06-27 18:30:56,SLIGHTLY DELAYED,1305.23,CASH,21909,9927,2025-10-06 22:10:06.028332,1,918631495
6876091286,49136375,2024-10-05 00:23:02,2024-10-05 00:38:02,2024-10-05 00:36:02,ON TIME,3152.71,UPI,77863,5642,2025-10-06 22:10:06.028332,1,1351715484
2592923105,78806824,2023-04-23 00:02:24,2023-04-23 00:14:24,2023-04-23 00:37:24,SIGNIFICANTLY DELAYED,5123.14,CARD,23178,9026,2025-10-06 22:10:06.028332,1,114764089
2468550508,59620534,2024-08-21 13:50:50,2024-08-21 14:03:50,2024-08-21 14:06:50,ON TIME,3712.25,UPI,24846,6945,2025-10-06 22:10:06.028332,1,1239927221
5302956276,97111069,2024-01-22 22:37:17,2024-01-22 22:52:17,2024-01-22 22:52:17,ON TIME,1495.19,UPI,6274,1628,2025-10-06 22:10:06.028332,1,315967154
9409714182,59110513,2023-05-25 05:14:31,2023-05-25 05:29:31,2023-05-25 05:41:31,SLIGHTLY DELAYED,2856.32,CARD,4084,5236,2025-10-06 22:10:06.028332,1,654396083
1446221570,59216664,2024-09-26 09:57:18,2024-09-26 10:13:18,2024-09-26 10:12:18,ON TIME,1905.44,WALLET,213,4433,2025-10-06 22:10:06.028332,1,1895185785
8250036360,88203688,2024-06-21 14:01:28,2024-06-21 14:20:28,2024-06-21 14:21:28,ON TIME,1940.19,WALLET,65016,3376,2025-10-06 22:10:06.028332,1,380582662
447464341,89669139,2024-03-03 12:48:39,2024-03-03 13:06:39,2024-03-03 13:13:39,SLIGHTLY DELAYED,3113.07,WALLET,85334,7454,2025-10-06 22:10:06.028332,1,1623941107
15642223,85020453,2023-11-06 21:10:23,2023-11-06 21:24:23,2023-11-06 21:27:23,ON TIME,1712.74,CASH,43306,864,2025-10-06 22:10:06.028332,1,932441566
3285378238,66943324,2024-08-15 05:21:32,2024-08-15 05:41:32,2024-08-15 05:56:32,SLIGHTLY DELAYED,2599.64,WALLET,8991,3670,2025-10-06 22:10:06.028332,1,712372077
2356483296,49529811,2023-07-25 17:06:01,2023-07-25 17:24:01,2023-07-25 17:32:01,SLIGHTLY DELAYED,2030.68,UPI,38401,7717,2025-10-06 22:10:06.028332,1,1487076323
3382911339,23380116,2023-12-12 14:35:18,2023-12-12 14:53:18,2023-12-12 14:52:18,ON TIME,1666.57,CARD,84662,1254,2025-10-06 22:10:06.028332,1,1182540192
3690872026,1152215,2023-07-09 08:07:37,2023-07-09 08:21:37,2023-07-09 08:26:37,ON TIME,1203.31,CASH,56377,3233,2025-10-06 22:10:06.028332,1,1183003065
6755367585,54057428,2024-09-03 18:44:34,2024-09-03 19:00:34,2024-09-03 18:57:34,ON TIME,2115.53,UPI,56444,7067,2025-10-06 22:10:06.028332,1,273290161
6835850079,68965787,2023-08-13 22:56:33,2023-08-13 23:06:33,2023-08-13 23:09:33,ON TIME,934.75,UPI,92568,7041,2025-10-06 22:10:06.028332,1,186820711
9345418784,58644651,2024-02-22 10:03:24,2024-02-22 10:23:24,2024-02-22 10:27:24,ON TIME,2469.41,CASH,24395,5549,2025-10-06 22:10:06.028332,1,401660809
7185243614,51994597,2024-01-10 19:01:39,2024-01-10 19:20:39,2024-01-10 19:22:39,ON TIME,1223.58,UPI,27663,8505,2025-10-06 22:10:06.028332,1,2125455868
2319044818,82425179,2024-04-06 20:31:22,2024-04-06 20:45:22,2024-04-06 20:41:22,ON TIME,2861.37,WALLET,66486,9694,2025-10-06 22:10:06.028332,1,1591449463
931834374,17392512,2024-09-30 12:51:20,2024-09-30 13:11:20,2024-09-30 13:11:20,ON TIME,361.89,WALLET,48992,7589,2025-10-06 22:10:06.028332,1,1732058701
8485398781,40593638,2024-04-20 19:01:45,2024-04-20 19:17:45,2024-04-20 19:17:45,ON TIME,2156.87,WALLET,70167,405,2025-10-06 22:10:06.028332,1,661024369
9806464912,31981068,2024-08-21 12:00:48,2024-08-21 12:19:48,2024-08-21 12:33:48,SLIGHTLY DELAYED,2405.76,CARD,89278,5507,2025-10-06 22:10:06.028332,1,460052778
8214365128,42012717,2024-07-10 18:08:38,2024-07-10 18:18:38,2024-07-10 18:14:38,ON TIME,3595.22,WALLET,68269,1827,2025-10-06 22:10:06.028332,1,1082494915
137089318,6637282,2024-05-23 15:38:38,2024-05-23 15:53:38,2024-05-23 15:48:38,ON TIME,2254.26,WALLET,32581,4547,2025-10-06 22:10:06.028332,1,80002909
7615602420,63402854,2024-05-30 09:20:58,2024-05-30 09:32:58,2024-05-30 09:37:58,ON TIME,922.64,CASH,91821,6203,2025-10-06 22:10:06.028332,1,2084487628
3995348964,44828791,2024-06-03 16:20:56,2024-06-03 16:34:56,2024-06-03 16:38:56,ON TIME,1613.86,CASH,62259,9450,2025-10-06 22:10:06.028332,1,2068074189
3816542830,81822935,2023-08-18 14:48:14,2023-08-18 15:04:14,2023-08-18 15:00:14,ON TIME,3294.67,UPI,38895,3724,2025-10-06 22:10:06.028332,1,2143878503
9665004924,90184276,2023-07-29 15:32:25,2023-07-29 15:48:25,2023-07-29 15:47:25,ON TIME,3564.53,WALLET,98396,6205,2025-10-06 22:10:06.028332,1,1215925358
1728547597,98444183,2024-06-09 07:47:29,2024-06-09 08:04:29,2024-06-09 08:23:29,SIGNIFICANTLY DELAYED,236.51,CARD,80933,7174,2025-10-06 22:10:06.028332,1,54773772
5311190131,19482392,2024-03-04 00:42:19,2024-03-04 01:01:19,2024-03-04 01:02:19,ON TIME,1276.25,CARD,30345,1153,2025-10-06 22:10:06.028332,1,173854455
9581592141,64562786,2024-01-22 23:20:37,2024-01-22 23:30:37,2024-01-22 23:30:37,ON TIME,4117.69,UPI,70962,2407,2025-10-06 22:10:06.028332,1,146858734
4848863693,63217390,2024-09-12 04:43:20,2024-09-12 04:54:20,2024-09-12 04:51:20,ON TIME,1634.92,UPI,56307,5132,2025-10-06 22:10:06.028332,1,1628922547
6374883107,23126657,2023-08-19 08:10:07,2023-08-19 08:20:07,2023-08-19 08:41:07,SIGNIFICANTLY DELAYED,3039.25,UPI,32067,2497,2025-10-06 22:10:06.028332,1,1366992434
3270131216,56604077,2024-02-10 15:02:10,2024-02-10 15:14:10,2024-02-10 15:28:10,SLIGHTLY DELAYED,1403.1,UPI,44043,998,2025-10-06 22:10:06.028332,1,1912760935
2643382562,54338574,2023-07-24 22:30:03,2023-07-24 22:48:03,2023-07-24 22:48:03,ON TIME,354.91,UPI,74374,6033,2025-10-06 22:10:06.028332,1,1843136739
5212524996,45071436,2023-12-10 22:06:30,2023-12-10 22:25:30,2023-12-10 22:26:30,ON TIME,2573.93,CASH,13215,4142,2025-10-06 22:10:06.028332,1,1713255620
9594095277,27604184,2024-03-10 04:41:08,2024-03-10 04:56:08,2024-03-10 04:54:08,ON TIME,3015.93,CARD,61215,8280,2025-10-06 22:10:06.028332,1,1763476571
8375863419,76971644,2024-08-26 12:11:17,2024-08-26 12:29:17,2024-08-26 12:44:17,SLIGHTLY DELAYED,4914.12,CARD,89921,9410,2025-10-06 22:10:06.028332,1,695429806
7523880783,21481338,2024-10-13 13:46:50,2024-10-13 14:06:50,2024-10-13 14:01:50,ON TIME,4262.19,WALLET,23850,4957,2025-10-06 22:10:06.028332,1,156719590
9670158103,63262519,2024-03-11 12:51:36,2024-03-11 13:08:36,2024-03-11 13:10:36,ON TIME,2159.25,UPI,18477,2714,2025-10-06 22:10:06.028332,1,2060309811
4344108631,45804389,2023-03-29 11:14:06,2023-03-29 11:27:06,2023-03-29 11:37:06,SLIGHTLY DELAYED,4399.58,CASH,39923,5074,2025-10-06 22:10:06.028332,1,1359033021
2237858,48281892,2023-04-02 03:45:11,2023-04-02 04:00:11,2023-04-02 04:03:11,ON TIME,3835.26,WALLET,97945,1987,2025-10-06 22:10:06.028332,1,937977578
3217791988,92642745,2023-08-10 13:48:13,2023-08-10 14:06:13,2023-08-10 14:04:13,ON TIME,5996.96,WALLET,30480,2073,2025-10-06 22:10:06.028332,1,621352018
3355718103,91196901,2023-09-10 22:35:21,2023-09-10 22:54:21,2023-09-10 22:51:21,ON TIME,632.35,CARD,84679,5757,2025-10-06 22:10:06.028332,1,1069556236
9590518103,62323608,2024-03-01 19:18:57,2024-03-01 19:32:57,2024-03-01 19:33:57,ON TIME,40.7,UPI,39579,6056,2025-10-06 22:10:06.028332,1,1316607976
6610120274,89910157,2024-07-19 01:16:09,2024-07-19 01:30:09,2024-07-19 01:31:09,ON TIME,3395.39,UPI,83714,4574,2025-10-06 22:10:06.028332,1,469168152
1180899898,16420489,2023-04-17 02:53:44,2023-04-17 03:12:44,2023-04-17 03:15:44,ON TIME,3034.51,WALLET,24863,4638,2025-10-06 22:10:06.028332,1,543940328
8758992688,11616535,2024-06-22 16:53:41,2024-06-22 17:12:41,2024-06-22 17:37:41,SIGNIFICANTLY DELAYED,405.71,WALLET,722,1537,2025-10-06 22:10:06.028332,1,394772528
6965716176,12851610,2023-04-13 02:15:14,2023-04-13 02:32:14,2023-04-13 02:34:14,ON TIME,4625.58,CARD,48850,4557,2025-10-06 22:10:06.028332,1,227148425
5527742274,57956497,2023-12-16 05:20:27,2023-12-16 05:32:27,2023-12-16 05:27:27,ON TIME,2424.06,CARD,98520,8667,2025-10-06 22:10:06.028332,1,1852000511
826610039,29431960,2023-08-17 13:52:16,2023-08-17 14:04:16,2023-08-17 14:03:16,ON TIME,169.88,UPI,72915,5752,2025-10-06 22:10:06.028332,1,885461087
3303891913,84361534,2024-01-15 21:29:58,2024-01-15 21:43:58,2024-01-15 21:48:58,ON TIME,2044.44,CARD,49372,5496,2025-10-06 22:10:06.028332,1,184731752
2489292878,59240916,2023-10-01 08:51:12,2023-10-01 09:02:12,2023-10-01 08:57:12,ON TIME,3382.35,CARD,88759,4977,2025-10-06 22:10:06.028332,1,623589277
8589851630,5386246,2024-05-28 14:12:08,2024-05-28 14:22:08,2024-05-28 14:24:08,ON TIME,3160.29,CARD,4917,7237,2025-10-06 22:10:06.028332,1,426417169
4598897781,77625089,2023-07-12 20:42:25,2023-07-12 20:54:25,2023-07-12 21:04:25,SLIGHTLY DELAYED,3442.8,UPI,7752,1410,2025-10-06 22:10:06.028332,1,1345306108
6932356214,58942207,2023-04-04 05:34:45,2023-04-04 05:52:45,2023-04-04 06:06:45,SLIGHTLY DELAYED,4091.52,WALLET,27028,1053,2025-10-06 22:10:06.028332,1,1516741049
3499004322,70363568,2023-05-04 18:04:47,2023-05-04 18:23:47,2023-05-04 18:22:47,ON TIME,2288.53,WALLET,21541,7809,2025-10-06 22:10:06.028332,1,102887734
7517620171,25128143,2023-04-16 18:10:53,2023-04-16 18:26:53,2023-04-16 18:21:53,ON TIME,1996.94,CASH,48840,1920,2025-10-06 22:10:06.028332,1,1275589389
172987148,71607166,2024-11-03 16:39:53,2024-11-03 16:56:53,2024-11-03 17:21:53,SIGNIFICANTLY DELAYED,2924.71,CASH,66833,4430,2025-10-06 22:10:06.028332,1,1946867217
8347207794,34853377,2024-08-17 22:01:06,2024-08-17 22:18:06,2024-08-17 22:21:06,ON TIME,2701.36,CARD,88105,2484,2025-10-06 22:10:06.028332,1,1322012810
9472355181,81462774,2024-01-23 06:37:09,2024-01-23 06:52:09,2024-01-23 06:55:09,ON TIME,972.69,UPI,69066,1310,2025-10-06 22:10:06.028332,1,2147154956
1315064289,74735607,2024-07-27 03:05:12,2024-07-27 03:16:12,2024-07-27 03:39:12,SIGNIFICANTLY DELAYED,2357.23,UPI,62602,1009,2025-10-06 22:10:06.028332,1,789944061
9371869941,53076417,2023-10-11 23:57:41,2023-10-12 00:13:41,2023-10-12 00:13:41,ON TIME,1599.11,CARD,6805,9,2025-10-06 22:10:06.028332,1,813272584
5184568404,93507573,2024-03-27 12:45:24,2024-03-27 13:05:24,2024-03-27 13:01:24,ON TIME,872.08,CASH,17462,8839,2025-10-06 22:10:06.028332,1,1877103293
5891002534,41494517,2023-09-29 15:59:08,2023-09-29 16:16:08,2023-09-29 16:26:08,SLIGHTLY DELAYED,475.04,CARD,79352,9109,2025-10-06 22:10:06.028332,1,1231404053
1479730711,90647204,2024-09-02 09:49:44,2024-09-02 10:08:44,2024-09-02 10:29:44,SIGNIFICANTLY DELAYED,589.61,WALLET,36251,3312,2025-10-06 22:10:06.028332,1,1508536244
7651037338,31576845,2023-11-21 18:34:51,2023-11-21 18:52:51,2023-11-21 18:52:51,ON TIME,242.57,CASH,62537,125,2025-10-06 22:10:06.028332,1,1223905479
8763754537,97873848,2024-10-07 05:34:23,2024-10-07 05:47:23,2024-10-07 05:44:23,ON TIME,1696.36,UPI,16963,9072,2025-10-06 22:10:06.028332,1,1306149617
7683813608,99707100,2023-06-06 21:29:26,2023-06-06 21:44:26,2023-06-06 21:47:26,ON TIME,2544.29,CARD,86476,4714,2025-10-06 22:10:06.028332,1,1362772300
6722955128,8351747,2023-03-19 21:52:23,2023-03-19 22:05:23,2023-03-19 22:01:23,ON TIME,1028.49,WALLET,18697,2801,2025-10-06 22:10:06.028332,1,354819609
8259274680,60379302,2023-04-11 06:25:28,2023-04-11 06:45:28,2023-04-11 06:43:28,ON TIME,3427.94,CASH,17260,1097,2025-10-06 22:10:06.028332,1,92405437
4620484274,58111297,2024-09-10 15:50:36,2024-09-10 16:05:36,2024-09-10 16:18:36,SLIGHTLY DELAYED,3550.23,CARD,25174,8879,2025-10-06 22:10:06.028332,1,498526523
8260569466,59323931,2023-12-15 04:01:23,2023-12-15 04:16:23,2023-12-15 04:12:23,ON TIME,698.04,CARD,74085,8742,2025-10-06 22:10:06.028332,1,1286719331
8498916204,47625855,2024-03-22 19:29:28,2024-03-22 19:44:28,2024-03-22 19:44:28,ON TIME,422.87,CARD,89588,3248,2025-10-06 22:10:06.028332,1,490129275
3209538967,41874489,2024-05-07 09:15:34,2024-05-07 09:35:34,2024-05-07 09:39:34,ON TIME,2519.28,CASH,78212,192,2025-10-06 22:10:06.028332,1,1737830192
2570640420,10418604,2023-04-28 10:31:24,2023-04-28 10:44:24,2023-04-28 10:48:24,ON TIME,3782.04,CASH,99899,9369,2025-10-06 22:10:06.028332,1,870398555
2066843639,69516494,2024-05-25 00:12:13,2024-05-25 00:32:13,2024-05-25 00:27:13,ON TIME,941.19,UPI,37046,9267,2025-10-06 22:10:06.028332,1,2103656492
7402125753,12500465,2023-11-01 18:12:28,2023-11-01 18:26:28,2023-11-01 18:36:28,SLIGHTLY DELAYED,3147.43,CASH,26429,4210,2025-10-06 22:10:06.028332,1,955855195
9171089443,46185579,2024-09-10 20:04:14,2024-09-10 20:21:14,2024-09-10 20:21:14,ON TIME,2747.64,CASH,27400,2275,2025-10-06 22:10:06.028332,1,1113410776
3272079644,51592174,2023-06-06 14:31:34,2023-06-06 14:43:34,2023-06-06 14:46:34,ON TIME,22.14,CARD,98992,4584,2025-10-06 22:10:06.028332,1,327845385
438111050,74174956,2024-05-03 23:36:13,2024-05-03 23:56:13,2024-05-03 23:54:13,ON TIME,2129.22,CARD,24502,7723,2025-10-06 22:10:06.028332,1,1999929212
7416160835,29324437,2023-04-30 11:05:04,2023-04-30 11:20:04,2023-04-30 11:17:04,ON TIME,2651.44,UPI,11914,6480,2025-10-06 22:10:06.028332,1,1865873760
4075074492,12778027,2023-12-13 11:06:33,2023-12-13 11:18:33,2023-12-13 11:41:33,SIGNIFICANTLY DELAYED,5146.2,UPI,29293,3071,2025-10-06 22:10:06.028332,1,1169704118
5536024334,15661674,2023-04-30 16:32:38,2023-04-30 16:44:38,2023-04-30 16:40:38,ON TIME,1149.2,CARD,20631,9073,2025-10-06 22:10:06.028332,1,879465791
2013140214,39674723,2024-05-14 16:20:19,2024-05-14 16:30:19,2024-05-14 16:35:19,ON TIME,2400.93,CARD,10693,1539,2025-10-06 22:10:06.028332,1,569313457
1113582397,53292177,2023-12-17 14:29:17,2023-12-17 14:40:17,2023-12-17 14:42:17,ON TIME,3248.52,CARD,38869,7163,2025-10-06 22:10:06.028332,1,1551584552
1083928258,14705462,2023-12-21 19:36:22,2023-12-21 19:54:22,2023-12-21 19:58:22,ON TIME,2833.25,CARD,78940,768,2025-10-06 22:10:06.028332,1,952832918
4906957374,30029998,2023-09-16 19:50:47,2023-09-16 20:06:47,2023-09-16 20:03:47,ON TIME,3973.9,CARD,2235,6872,2025-10-06 22:10:06.028332,1,1755644308
1876614122,97678578,2023-08-23 23:22:54,2023-08-23 23:38:54,2023-08-23 23:35:54,ON TIME,4304.71,CASH,4985,595,2025-10-06 22:10:06.028332,1,1692506215
6556180328,10562528,2024-06-03 20:39:59,2024-06-03 20:57:59,2024-06-03 20:56:59,ON TIME,712.12,UPI,83805,5137,2025-10-06 22:10:06.028332,1,661939356
7960553477,4356173,2024-02-24 05:24:38,2024-02-24 05:40:38,2024-02-24 05:35:38,ON TIME,169.88,UPI,75158,7328,2025-10-06 22:10:06.028332,1,1644988040
6335972517,18256339,2023-07-08 19:55:51,2023-07-08 20:14:51,2023-07-08 20:26:51,SLIGHTLY DELAYED,1968.49,UPI,51928,7147,2025-10-06 22:10:06.028332,1,250877146
6254948159,42615134,2023-10-16 07:14:34,2023-10-16 07:34:34,2023-10-16 07:34:34,ON TIME,3371.28,CARD,72597,6278,2025-10-06 22:10:06.028332,1,1809043187
7527936057,63971358,2023-12-10 14:03:53,2023-12-10 14:18:53,2023-12-10 14:20:53,ON TIME,2750.94,CASH,67699,8096,2025-10-06 22:10:06.028332,1,2086514921
6257851675,65488134,2024-04-23 22:08:04,2024-04-23 22:26:04,2024-04-23 22:48:04,SIGNIFICANTLY DELAYED,1052.94,UPI,91732,9276,2025-10-06 22:10:06.028332,1,1400658925
6832610950,77811864,2023-09-01 09:13:43,2023-09-01 09:33:43,2023-09-01 09:57:43,SIGNIFICANTLY DELAYED,1628.19,UPI,37323,7794,2025-10-06 22:10:06.028332,1,1973590359
5085005195,2684440,2024-03-05 19:55:27,2024-03-05 20:13:27,2024-03-05 20:17:27,ON TIME,4030.23,CASH,92179,9543,2025-10-06 22:10:06.028332,1,67551859
2177207547,92245432,2024-02-09 04:43:35,2024-02-09 05:01:35,2024-02-09 04:59:35,ON TIME,3576.89,WALLET,63474,1529,2025-10-06 22:10:06.028332,1,763361988
3043364543,21597477,2023-07-25 10:41:58,2023-07-25 10:58:58,2023-07-25 11:00:58,ON TIME,1136.9,UPI,64723,8672,2025-10-06 22:10:06.028332,1,1052340862
2823404098,81377917,2024-03-03 03:19:55,2024-03-03 03:33:55,2024-03-03 03:31:55,ON TIME,2699.14,WALLET,52689,1184,2025-10-06 22:10:06.028332,1,1127142200
646676955,93018527,2023-11-09 00:38:42,2023-11-09 00:55:42,2023-11-09 00:51:42,ON TIME,109.03,CASH,90187,5859,2025-10-06 22:10:06.028332,1,650782830
5756607486,27709218,2023-10-22 05:36:13,2023-10-22 05:53:13,2023-10-22 05:51:13,ON TIME,1910.09,CARD,19872,648,2025-10-06 22:10:06.028332,1,1460569879
9373691795,87463923,2024-03-23 21:15:54,2024-03-23 21:31:54,2024-03-23 21:35:54,ON TIME,2386.93,CASH,89555,5199,2025-10-06 22:10:06.028332,1,1662383796
2611601543,61753272,2023-07-23 00:37:11,2023-07-23 00:49:11,2023-07-23 00:59:11,SLIGHTLY DELAYED,1804.99,WALLET,21230,5439,2025-10-06 22:10:06.028332,1,340831006
1491360686,90649019,2023-03-21 15:49:01,2023-03-21 16:00:01,2023-03-21 16:11:01,SLIGHTLY DELAYED,822.74,UPI,45751,7070,2025-10-06 22:10:06.028332,1,1976836378
1824533423,2233446,2023-05-21 12:55:19,2023-05-21 13:13:19,2023-05-21 13:16:19,ON TIME,2890.53,WALLET,37442,7389,2025-10-06 22:10:06.028332,1,1341196391
