product_id,date,stock_received,damaged_stock,ETL_updated_ts,ETL_DATASOURCE_NAME,date_key,product_key,inventory_product_date_key
133542,,1,0,2025-10-06 22:12:56.334725,1,,1304230899,1902933974
256783,,1,0,2025-10-06 22:12:56.334725,1,,2061736232,59516884
587645,,1,0,2025-10-06 22:12:56.334725,1,,1626127595,1298715323
137909,,1,0,2025-10-06 22:12:56.334725,1,,519661349,2065668479
679284,,1,0,2025-10-06 22:12:56.334725,1,,1768671768,694597062
673058,,1,0,2025-10-06 22:12:56.334725,1,,1499419575,1266865932
153019,,1,0,2025-10-06 22:12:56.334725,1,,497066718,817663796
961614,,1,0,2025-10-06 22:12:56.334725,1,,83931506,738301982
991434,,1,0,2025-10-06 22:12:56.334725,1,,179299332,320451356
540618,,1,0,2025-10-06 22:12:56.334725,1,,73358530,1922165968
228286,,1,0,2025-10-06 22:12:56.334725,1,,2123717842,1347318283
354409,,1,0,2025-10-06 22:12:56.334725,1,,912571795,1181430169
807452,,1,0,2025-10-06 22:12:56.334725,1,,1477155421,277768998
704868,,1,0,2025-10-06 22:12:56.334725,1,,168512143,1769158897
91670,,1,0,2025-10-06 22:12:56.334725,1,,1550787547,121127953
365133,,1,0,2025-10-06 22:12:56.334725,1,,713921620,180511113
385113,,1,0,2025-10-06 22:12:56.334725,1,,428047797,1674130086
140489,,1,0,2025-10-06 22:12:56.334725,1,,1893418629,1002127127
492958,,1,0,2025-10-06 22:12:56.334725,1,,2093511184,1253168345
51036,,1,0,2025-10-06 22:12:56.334725,1,,781095989,269146008
537274,,1,0,2025-10-06 22:12:56.334725,1,,1610734118,1396669417
154179,,1,0,2025-10-06 22:12:56.334725,1,,2098987007,566992294
153019,,1,0,2025-10-06 22:12:56.334725,1,,497066718,817663796
14145,,1,0,2025-10-06 22:12:56.334725,1,,1136210203,1208762692
500633,,1,0,2025-10-06 22:12:56.334725,1,,1149899146,1762671773
329351,,1,0,2025-10-06 22:12:56.334725,1,,423999419,415179726
291238,,1,0,2025-10-06 22:12:56.334725,1,,438906943,1430877022
914071,,1,0,2025-10-06 22:12:56.334725,1,,243355904,1053950914
481843,,1,0,2025-10-06 22:12:56.334725,1,,574797365,2070124250
131937,,1,0,2025-10-06 22:12:56.334725,1,,1261682347,1671598691
764014,,1,0,2025-10-06 22:12:56.334725,1,,958732770,311402865
18035,,1,0,2025-10-06 22:12:56.334725,1,,1926219,626965900
894539,,1,0,2025-10-06 22:12:56.334725,1,,1121923977,997668451
739534,,1,0,2025-10-06 22:12:56.334725,1,,924030946,1093329002
739448,,1,0,2025-10-06 22:12:56.334725,1,,1222679220,1644984717
63769,,1,0,2025-10-06 22:12:56.334725,1,,91929233,460829006
564692,,1,0,2025-10-06 22:12:56.334725,1,,171152667,145445534
726958,,1,0,2025-10-06 22:12:56.334725,1,,1997019986,1831703056
784673,,1,0,2025-10-06 22:12:56.334725,1,,1715124834,1585954679
992178,,1,0,2025-10-06 22:12:56.334725,1,,777024525,767509611
679284,,1,0,2025-10-06 22:12:56.334725,1,,1768671768,694597062
555121,,1,0,2025-10-06 22:12:56.334725,1,,1133999892,1597802319
500633,,1,0,2025-10-06 22:12:56.334725,1,,1149899146,1762671773
491521,,1,0,2025-10-06 22:12:56.334725,1,,1355063782,273103686
567671,,1,0,2025-10-06 22:12:56.334725,1,,871692779,894439335
319388,,1,0,2025-10-06 22:12:56.334725,1,,936740962,990320604
194682,,1,0,2025-10-06 22:12:56.334725,1,,673039313,311072279
532965,,1,0,2025-10-06 22:12:56.334725,1,,301069127,1044978790
652118,,1,0,2025-10-06 22:12:56.334725,1,,521926726,1901581333
925482,,1,0,2025-10-06 22:12:56.334725,1,,277135915,45127237
272170,,1,0,2025-10-06 22:12:56.334725,1,,1985571996,569681126
901144,,1,0,2025-10-06 22:12:56.334725,1,,1352129620,1998881615
820541,,1,0,2025-10-06 22:12:56.334725,1,,950750353,1158993524
642612,,1,0,2025-10-06 22:12:56.334725,1,,1800915091,1322734497
799459,,1,0,2025-10-06 22:12:56.334725,1,,230851792,1014004040
673058,,1,0,2025-10-06 22:12:56.334725,1,,1499419575,1266865932
890623,,1,0,2025-10-06 22:12:56.334725,1,,110101683,1655054827
818990,,1,0,2025-10-06 22:12:56.334725,1,,251967856,1267377982
839170,,1,0,2025-10-06 22:12:56.334725,1,,622492390,861315288
319388,,1,0,2025-10-06 22:12:56.334725,1,,936740962,990320604
681063,,1,0,2025-10-06 22:12:56.334725,1,,750324095,296581925
300159,,1,0,2025-10-06 22:12:56.334725,1,,1415353469,1114308150
890232,,1,0,2025-10-06 22:12:56.334725,1,,273331923,1134939479
969851,,1,0,2025-10-06 22:12:56.334725,1,,683664197,1625263998
470449,,1,0,2025-10-06 22:12:56.334725,1,,2032155310,746819636
901144,,1,0,2025-10-06 22:12:56.334725,1,,1352129620,1998881615
760684,,1,0,2025-10-06 22:12:56.334725,1,,1594364382,2083360306
552496,,1,0,2025-10-06 22:12:56.334725,1,,835527500,2104509765
336847,,1,0,2025-10-06 22:12:56.334725,1,,1213656388,1569519742
970529,,1,0,2025-10-06 22:12:56.334725,1,,590705616,1002588227
661577,,1,0,2025-10-06 22:12:56.334725,1,,1306047591,1579389401
848226,,1,0,2025-10-06 22:12:56.334725,1,,1729827112,416048606
222892,,1,0,2025-10-06 22:12:56.334725,1,,687440601,855704113
818990,,1,0,2025-10-06 22:12:56.334725,1,,251967856,1267377982
14145,,1,0,2025-10-06 22:12:56.334725,1,,1136210203,1208762692
654297,,1,0,2025-10-06 22:12:56.334725,1,,493986690,266193757
397973,,1,0,2025-10-06 22:12:56.334725,1,,662118768,1356036000
818522,,1,0,2025-10-06 22:12:56.334725,1,,361156178,1294087374
67197,,1,0,2025-10-06 22:12:56.334725,1,,1369965279,1675960402
41853,,1,0,2025-10-06 22:12:56.334725,1,,156111053,428010927
257719,,1,0,2025-10-06 22:12:56.334725,1,,1100680631,1339262093
891833,,1,0,2025-10-06 22:12:56.334725,1,,2048002458,1392080562
500739,,1,0,2025-10-06 22:12:56.334725,1,,2088914548,1305881408
798639,,1,0,2025-10-06 22:12:56.334725,1,,208459410,563908526
329351,,1,0,2025-10-06 22:12:56.334725,1,,423999419,415179726
324809,,1,0,2025-10-06 22:12:56.334725,1,,255369313,1580926372
337168,,1,0,2025-10-06 22:12:56.334725,1,,422169668,1358314284
659290,,1,0,2025-10-06 22:12:56.334725,1,,1196372733,208150408
183929,,1,0,2025-10-06 22:12:56.334725,1,,343175786,1873264303
690565,,1,0,2025-10-06 22:12:56.334725,1,,1892387761,2123373631
563740,,1,0,2025-10-06 22:12:56.334725,1,,1502080094,1171276530
378230,,1,0,2025-10-06 22:12:56.334725,1,,1431784583,1747781937
658389,,1,0,2025-10-06 22:12:56.334725,1,,1291868352,2041391755
602241,,1,0,2025-10-06 22:12:56.334725,1,,1642929732,422389050
587420,,1,0,2025-10-06 22:12:56.334725,1,,556067197,1678599438
491521,,1,0,2025-10-06 22:12:56.334725,1,,1355063782,273103686
832348,,1,0,2025-10-06 22:12:56.334725,1,,1150628393,1135670466
567671,,1,0,2025-10-06 22:12:56.334725,1,,871692779,894439335
319388,,1,0,2025-10-06 22:12:56.334725,1,,936740962,990320604
171602,,1,0,2025-10-06 22:12:56.334725,1,,1982538297,500691267
328457,,1,0,2025-10-06 22:12:56.334725,1,,1715494761,736587456
118820,,1,0,2025-10-06 22:12:56.334725,1,,777645869,553880415
667163,,1,0,2025-10-06 22:12:56.334725,1,,1152496784,198263055
561860,,1,0,2025-10-06 22:12:56.334725,1,,314419203,1861957000
712003,,1,0,2025-10-06 22:12:56.334725,1,,605361557,758104265
378676,,1,0,2025-10-06 22:12:56.334725,1,,1669795077,1565619806
689769,,1,0,2025-10-06 22:12:56.334725,1,,920943969,1255620314
623234,,1,0,2025-10-06 22:12:56.334725,1,,2102605197,2072869656
487931,,1,0,2025-10-06 22:12:56.334725,1,,467520116,1148778865
901144,,1,0,2025-10-06 22:12:56.334725,1,,1352129620,1998881615
764014,,1,0,2025-10-06 22:12:56.334725,1,,958732770,311402865
903336,,1,0,2025-10-06 22:12:56.334725,1,,146464680,557057618
760684,,1,0,2025-10-06 22:12:56.334725,1,,1594364382,2083360306
937542,,1,0,2025-10-06 22:12:56.334725,1,,433256058,170459548
131136,,1,0,2025-10-06 22:12:56.334725,1,,830909099,1624333092
287070,,1,0,2025-10-06 22:12:56.334725,1,,1647839942,1275164616
461804,,1,0,2025-10-06 22:12:56.334725,1,,283755580,1865281
18035,,1,0,2025-10-06 22:12:56.334725,1,,1926219,626965900
552496,,1,0,2025-10-06 22:12:56.334725,1,,835527500,2104509765
91670,,1,0,2025-10-06 22:12:56.334725,1,,1550787547,121127953
677542,,1,0,2025-10-06 22:12:56.334725,1,,1050531960,1339348009
604184,,1,0,2025-10-06 22:12:56.334725,1,,519693845,1859010755
697683,,1,0,2025-10-06 22:12:56.334725,1,,1677500147,1706255594
133542,,1,0,2025-10-06 22:12:56.334725,1,,1304230899,1902933974
863930,,1,0,2025-10-06 22:12:56.334725,1,,932759592,1635308569
473647,,1,0,2025-10-06 22:12:56.334725,1,,1733243853,1211248957
385113,,1,0,2025-10-06 22:12:56.334725,1,,428047797,1674130086
124290,,1,0,2025-10-06 22:12:56.334725,1,,183811791,1110261494
684939,,1,0,2025-10-06 22:12:56.334725,1,,2066068749,1919886107
140154,,1,0,2025-10-06 22:12:56.334725,1,,1806801571,914830387
256051,,1,0,2025-10-06 22:12:56.334725,1,,224756323,1774447505
615545,,1,0,2025-10-06 22:12:56.334725,1,,1651327884,1573484766
366066,,1,0,2025-10-06 22:12:56.334725,1,,1671068873,177301587
6405,,1,0,2025-10-06 22:12:56.334725,1,,311948925,1743460167
970529,,1,0,2025-10-06 22:12:56.334725,1,,590705616,1002588227
930284,,1,0,2025-10-06 22:12:56.334725,1,,1905951401,1440397078
120385,,1,0,2025-10-06 22:12:56.334725,1,,827097792,654656605
131748,,1,0,2025-10-06 22:12:56.334725,1,,1024605301,237448252
537274,,1,0,2025-10-06 22:12:56.334725,1,,1610734118,1396669417
913428,,1,0,2025-10-06 22:12:56.334725,1,,1926809877,1317726235
613942,,1,0,2025-10-06 22:12:56.334725,1,,2097313557,236084444
425341,,1,0,2025-10-06 22:12:56.334725,1,,1277415081,1637187037
760828,,1,0,2025-10-06 22:12:56.334725,1,,1249739333,1648513260
677169,,1,0,2025-10-06 22:12:56.334725,1,,1618005433,1953702095
274207,,1,0,2025-10-06 22:12:56.334725,1,,2095648851,1076658209
557908,,1,0,2025-10-06 22:12:56.334725,1,,1416367254,16261841
837480,,1,0,2025-10-06 22:12:56.334725,1,,431925118,609161909
56589,,1,0,2025-10-06 22:12:56.334725,1,,262577165,2009144922
33797,,1,0,2025-10-06 22:12:56.334725,1,,1365819286,1090740852
123983,,1,0,2025-10-06 22:12:56.334725,1,,2011113320,1801453411
153019,,1,0,2025-10-06 22:12:56.334725,1,,497066718,817663796
11422,,1,0,2025-10-06 22:12:56.334725,1,,2082358221,1656971434
965755,,1,0,2025-10-06 22:12:56.334725,1,,2078445887,1437563258
478531,,1,0,2025-10-06 22:12:56.334725,1,,901900830,1841025573
812607,,1,0,2025-10-06 22:12:56.334725,1,,1380872453,786935365
14145,,1,0,2025-10-06 22:12:56.334725,1,,1136210203,1208762692
77308,,1,0,2025-10-06 22:12:56.334725,1,,53241153,514601335
555121,,1,0,2025-10-06 22:12:56.334725,1,,1133999892,1597802319
462526,,1,0,2025-10-06 22:12:56.334725,1,,1589916932,1499350576
15314,,1,0,2025-10-06 22:12:56.334725,1,,913541967,819732513
880510,,1,0,2025-10-06 22:12:56.334725,1,,1892824527,1649223291
257719,,1,0,2025-10-06 22:12:56.334725,1,,1100680631,1339262093
799952,,1,0,2025-10-06 22:12:56.334725,1,,668579787,1719160320
329351,,1,0,2025-10-06 22:12:56.334725,1,,423999419,415179726
324809,,1,0,2025-10-06 22:12:56.334725,1,,255369313,1580926372
337168,,1,0,2025-10-06 22:12:56.334725,1,,422169668,1358314284
883013,,1,0,2025-10-06 22:12:56.334725,1,,1917608457,973000464
734789,,1,0,2025-10-06 22:12:56.334725,1,,35227595,1621722562
658389,,1,0,2025-10-06 22:12:56.334725,1,,1291868352,2041391755
762527,,1,0,2025-10-06 22:12:56.334725,1,,329436691,142573468
602241,,1,0,2025-10-06 22:12:56.334725,1,,1642929732,422389050
587420,,1,0,2025-10-06 22:12:56.334725,1,,556067197,1678599438
491521,,1,0,2025-10-06 22:12:56.334725,1,,1355063782,273103686
991434,,1,0,2025-10-06 22:12:56.334725,1,,179299332,320451356
540618,,1,0,2025-10-06 22:12:56.334725,1,,73358530,1922165968
319388,,1,0,2025-10-06 22:12:56.334725,1,,936740962,990320604
60619,,1,0,2025-10-06 22:12:56.334725,1,,1259607174,1012608491
687218,,1,0,2025-10-06 22:12:56.334725,1,,1314693034,2066885633
681063,,1,0,2025-10-06 22:12:56.334725,1,,750324095,296581925
118820,,1,0,2025-10-06 22:12:56.334725,1,,777645869,553880415
712003,,1,0,2025-10-06 22:12:56.334725,1,,605361557,758104265
712307,,1,0,2025-10-06 22:12:56.334725,1,,992342221,2039829894
378676,,1,0,2025-10-06 22:12:56.334725,1,,1669795077,1565619806
532965,,1,0,2025-10-06 22:12:56.334725,1,,301069127,1044978790
305754,,1,0,2025-10-06 22:12:56.334725,1,,619109509,1995976981
398340,,1,0,2025-10-06 22:12:56.334725,1,,130949049,1280540999
491314,,1,0,2025-10-06 22:12:56.334725,1,,1772886192,232013806
954722,,1,0,2025-10-06 22:12:56.334725,1,,991469298,1601227711
131937,,1,0,2025-10-06 22:12:56.334725,1,,1261682347,1671598691
606256,,1,0,2025-10-06 22:12:56.334725,1,,457834622,2097379187
652118,,1,0,2025-10-06 22:12:56.334725,1,,521926726,1901581333
925482,,1,0,2025-10-06 22:12:56.334725,1,,277135915,45127237
611575,,1,0,2025-10-06 22:12:56.334725,1,,14328499,1925705290
721521,,1,0,2025-10-06 22:12:56.334725,1,,1715454616,1347865963
692985,,1,0,2025-10-06 22:12:56.334725,1,,337047332,139582113
901144,,1,0,2025-10-06 22:12:56.334725,1,,1352129620,1998881615
903336,,1,0,2025-10-06 22:12:56.334725,1,,146464680,557057618
945635,,1,0,2025-10-06 22:12:56.334725,1,,1195017983,1998427048
760684,,1,0,2025-10-06 22:12:56.334725,1,,1594364382,2083360306
490602,,1,0,2025-10-06 22:12:56.334725,1,,769559771,1229124615
131136,,1,0,2025-10-06 22:12:56.334725,1,,830909099,1624333092
317242,,1,0,2025-10-06 22:12:56.334725,1,,907771087,1398933157
644847,,1,0,2025-10-06 22:12:56.334725,1,,1566934008,198413264
993331,,1,0,2025-10-06 22:12:56.334725,1,,151381207,1367693716
455755,,1,0,2025-10-06 22:12:56.334725,1,,1899574707,809861735
144124,,1,0,2025-10-06 22:12:56.334725,1,,379707586,1003744038
604184,,1,0,2025-10-06 22:12:56.334725,1,,519693845,1859010755
739534,,1,0,2025-10-06 22:12:56.334725,1,,924030946,1093329002
863930,,1,0,2025-10-06 22:12:56.334725,1,,932759592,1635308569
9436,,1,0,2025-10-06 22:12:56.334725,1,,1149935421,1945516188
385113,,1,0,2025-10-06 22:12:56.334725,1,,428047797,1674130086
672059,,1,0,2025-10-06 22:12:56.334725,1,,1227723400,491658112
449106,,1,0,2025-10-06 22:12:56.334725,1,,347199780,185367183
256051,,1,0,2025-10-06 22:12:56.334725,1,,224756323,1774447505
784827,,1,0,2025-10-06 22:12:56.334725,1,,1199454597,755793465
51036,,1,0,2025-10-06 22:12:56.334725,1,,781095989,269146008
820973,,1,0,2025-10-06 22:12:56.334725,1,,1667049476,168712855
433521,,1,0,2025-10-06 22:12:56.334725,1,,582652347,2045417634
4452,,1,0,2025-10-06 22:12:56.334725,1,,1669846499,115614055
57405,,1,0,2025-10-06 22:12:56.334725,1,,770627295,1565165323
707935,,1,0,2025-10-06 22:12:56.334725,1,,1656173295,927173369
243235,,1,0,2025-10-06 22:12:56.334725,1,,845513255,380412586
564692,,1,0,2025-10-06 22:12:56.334725,1,,171152667,145445534
256783,,1,0,2025-10-06 22:12:56.334725,1,,2061736232,59516884
186168,,1,0,2025-10-06 22:12:56.334725,1,,1256706434,1649422743
537274,,1,0,2025-10-06 22:12:56.334725,1,,1610734118,1396669417
525531,,1,0,2025-10-06 22:12:56.334725,1,,1158549287,1853113836
425341,,1,0,2025-10-06 22:12:56.334725,1,,1277415081,1637187037
771228,,1,0,2025-10-06 22:12:56.334725,1,,725006193,1663856287
451812,,1,0,2025-10-06 22:12:56.334725,1,,1208840252,936320495
799459,,1,0,2025-10-06 22:12:56.334725,1,,230851792,1014004040
965755,,1,0,2025-10-06 22:12:56.334725,1,,2078445887,1437563258
34186,,1,0,2025-10-06 22:12:56.334725,1,,1273095001,293318276
473929,,1,0,2025-10-06 22:12:56.334725,1,,1599286902,1133897660
397973,,1,0,2025-10-06 22:12:56.334725,1,,662118768,1356036000
376447,,1,0,2025-10-06 22:12:56.334725,1,,1127102493,1679345687
217710,,1,0,2025-10-06 22:12:56.334725,1,,39448864,1279326933
89084,,1,0,2025-10-06 22:12:56.334725,1,,898437619,956727637
888807,,1,0,2025-10-06 22:12:56.334725,1,,1701046484,526278205
714999,,1,0,2025-10-06 22:12:56.334725,1,,7850779,1175417042
500739,,1,0,2025-10-06 22:12:56.334725,1,,2088914548,1305881408
500633,,1,0,2025-10-06 22:12:56.334725,1,,1149899146,1762671773
833557,,1,0,2025-10-06 22:12:56.334725,1,,1245931918,1143919709
659290,,1,0,2025-10-06 22:12:56.334725,1,,1196372733,208150408
883013,,1,0,2025-10-06 22:12:56.334725,1,,1917608457,973000464
592784,,1,0,2025-10-06 22:12:56.334725,1,,1562413714,608333711
734789,,1,0,2025-10-06 22:12:56.334725,1,,35227595,1621722562
961614,,1,0,2025-10-06 22:12:56.334725,1,,83931506,738301982
291238,,1,0,2025-10-06 22:12:56.334725,1,,438906943,1430877022
654623,,1,0,2025-10-06 22:12:56.334725,1,,1591468152,1521959682
563740,,1,0,2025-10-06 22:12:56.334725,1,,1502080094,1171276530
542300,,1,0,2025-10-06 22:12:56.334725,1,,642032292,1137490444
832348,,1,0,2025-10-06 22:12:56.334725,1,,1150628393,1135670466
567671,,1,0,2025-10-06 22:12:56.334725,1,,871692779,894439335
319388,,1,0,2025-10-06 22:12:56.334725,1,,936740962,990320604
962591,,1,0,2025-10-06 22:12:56.334725,1,,1416204614,1932953842
194682,,1,0,2025-10-06 22:12:56.334725,1,,673039313,311072279
890232,,1,0,2025-10-06 22:12:56.334725,1,,273331923,1134939479
365132,,1,0,2025-10-06 22:12:56.334725,1,,1297590811,1256789737
689769,,1,0,2025-10-06 22:12:56.334725,1,,920943969,1255620314
652118,,1,0,2025-10-06 22:12:56.334725,1,,521926726,1901581333
306177,,1,0,2025-10-06 22:12:56.334725,1,,1525819089,884850307
721521,,1,0,2025-10-06 22:12:56.334725,1,,1715454616,1347865963
120532,,1,0,2025-10-06 22:12:56.334725,1,,1562501251,1092265519
327290,,1,0,2025-10-06 22:12:56.334725,1,,2127111214,233269456
36412,,1,0,2025-10-06 22:12:56.334725,1,,1112774141,7446425
336847,,1,0,2025-10-06 22:12:56.334725,1,,1213656388,1569519742
589812,,1,0,2025-10-06 22:12:56.334725,1,,227283775,1821303309
697683,,1,0,2025-10-06 22:12:56.334725,1,,1677500147,1706255594
894539,,1,0,2025-10-06 22:12:56.334725,1,,1121923977,997668451
863930,,1,0,2025-10-06 22:12:56.334725,1,,932759592,1635308569
112390,,1,0,2025-10-06 22:12:56.334725,1,,1777953163,2001512283
672059,,1,0,2025-10-06 22:12:56.334725,1,,1227723400,491658112
859361,,1,0,2025-10-06 22:12:56.334725,1,,1280507817,1177192498
63769,,1,0,2025-10-06 22:12:56.334725,1,,91929233,460829006
853932,,1,0,2025-10-06 22:12:56.334725,1,,593620396,666725825
367391,,1,0,2025-10-06 22:12:56.334725,1,,1832350899,1143714064
927651,,1,0,2025-10-06 22:12:56.334725,1,,1862532055,863390328
930284,,1,0,2025-10-06 22:12:56.334725,1,,1905951401,1440397078
440875,,1,0,2025-10-06 22:12:56.334725,1,,245291136,662239430
243235,,1,0,2025-10-06 22:12:56.334725,1,,845513255,380412586
131748,,1,0,2025-10-06 22:12:56.334725,1,,1024605301,237448252
537274,,1,0,2025-10-06 22:12:56.334725,1,,1610734118,1396669417
757274,,1,0,2025-10-06 22:12:56.334725,1,,1105999156,1872741602
784673,,1,0,2025-10-06 22:12:56.334725,1,,1715124834,1585954679
771228,,1,0,2025-10-06 22:12:56.334725,1,,725006193,1663856287
760828,,1,0,2025-10-06 22:12:56.334725,1,,1249739333,1648513260
706112,,1,0,2025-10-06 22:12:56.334725,1,,614053116,59384485
557908,,1,0,2025-10-06 22:12:56.334725,1,,1416367254,16261841
566052,,1,0,2025-10-06 22:12:56.334725,1,,56996108,152655589
26060,,1,0,2025-10-06 22:12:56.334725,1,,1587775638,1163414890
33797,,1,0,2025-10-06 22:12:56.334725,1,,1365819286,1090740852
154179,,1,0,2025-10-06 22:12:56.334725,1,,2098987007,566992294
444361,,1,0,2025-10-06 22:12:56.334725,1,,2135980605,1933709907
679284,,1,0,2025-10-06 22:12:56.334725,1,,1768671768,694597062
114414,,1,0,2025-10-06 22:12:56.334725,1,,1919226756,1781390205
669378,,1,0,2025-10-06 22:12:56.334725,1,,1544977574,1296214234
478531,,1,0,2025-10-06 22:12:56.334725,1,,901900830,1841025573
349294,,1,0,2025-10-06 22:12:56.334725,1,,1731020863,1673644322
473929,,1,0,2025-10-06 22:12:56.334725,1,,1599286902,1133897660
70969,,1,0,2025-10-06 22:12:56.334725,1,,1332299549,1885948631
146840,,1,0,2025-10-06 22:12:56.334725,1,,467288898,261917127
257719,,1,0,2025-10-06 22:12:56.334725,1,,1100680631,1339262093
799952,,1,0,2025-10-06 22:12:56.334725,1,,668579787,1719160320
961614,,1,0,2025-10-06 22:12:56.334725,1,,83931506,738301982
361361,,1,0,2025-10-06 22:12:56.334725,1,,1916552937,1805279829
313754,,1,0,2025-10-06 22:12:56.334725,1,,1873393598,1544925637
563740,,1,0,2025-10-06 22:12:56.334725,1,,1502080094,1171276530
990993,,1,0,2025-10-06 22:12:56.334725,1,,182906398,2129648854
542300,,1,0,2025-10-06 22:12:56.334725,1,,642032292,1137490444
107548,,1,0,2025-10-06 22:12:56.334725,1,,1150580600,1288932567
300159,,1,0,2025-10-06 22:12:56.334725,1,,1415353469,1114308150
118820,,1,0,2025-10-06 22:12:56.334725,1,,777645869,553880415
712003,,1,0,2025-10-06 22:12:56.334725,1,,605361557,758104265
969851,,1,0,2025-10-06 22:12:56.334725,1,,683664197,1625263998
33955,,1,0,2025-10-06 22:12:56.334725,1,,460003601,1598468542
131937,,1,0,2025-10-06 22:12:56.334725,1,,1261682347,1671598691
272170,,1,0,2025-10-06 22:12:56.334725,1,,1985571996,569681126
764014,,1,0,2025-10-06 22:12:56.334725,1,,958732770,311402865
876139,,1,0,2025-10-06 22:12:56.334725,1,,423032908,1864237942
903336,,1,0,2025-10-06 22:12:56.334725,1,,146464680,557057618
120532,,1,0,2025-10-06 22:12:56.334725,1,,1562501251,1092265519
945635,,1,0,2025-10-06 22:12:56.334725,1,,1195017983,1998427048
760684,,1,0,2025-10-06 22:12:56.334725,1,,1594364382,2083360306
354409,,1,0,2025-10-06 22:12:56.334725,1,,912571795,1181430169
937542,,1,0,2025-10-06 22:12:56.334725,1,,433256058,170459548
490602,,1,0,2025-10-06 22:12:56.334725,1,,769559771,1229124615
317242,,1,0,2025-10-06 22:12:56.334725,1,,907771087,1398933157
993331,,1,0,2025-10-06 22:12:56.334725,1,,151381207,1367693716
461804,,1,0,2025-10-06 22:12:56.334725,1,,283755580,1865281
36412,,1,0,2025-10-06 22:12:56.334725,1,,1112774141,7446425
94225,,1,0,2025-10-06 22:12:56.334725,1,,249826083,1124869583
704868,,1,0,2025-10-06 22:12:56.334725,1,,168512143,1769158897
552496,,1,0,2025-10-06 22:12:56.334725,1,,835527500,2104509765
91670,,1,0,2025-10-06 22:12:56.334725,1,,1550787547,121127953
677542,,1,0,2025-10-06 22:12:56.334725,1,,1050531960,1339348009
767398,,1,0,2025-10-06 22:12:56.334725,1,,531002713,2043852177
34200,,1,0,2025-10-06 22:12:56.334725,1,,1134595403,1966842539
859361,,1,0,2025-10-06 22:12:56.334725,1,,1280507817,1177192498
219598,,1,0,2025-10-06 22:12:56.334725,1,,1543971995,1751116609
784827,,1,0,2025-10-06 22:12:56.334725,1,,1199454597,755793465
6405,,1,0,2025-10-06 22:12:56.334725,1,,311948925,1743460167
970529,,1,0,2025-10-06 22:12:56.334725,1,,590705616,1002588227
51036,,1,0,2025-10-06 22:12:56.334725,1,,781095989,269146008
82484,,1,0,2025-10-06 22:12:56.334725,1,,579513425,1498156636
942001,,1,0,2025-10-06 22:12:56.334725,1,,1043912028,1499740637
52729,,1,0,2025-10-06 22:12:56.334725,1,,531297442,609727061
661577,,1,0,2025-10-06 22:12:56.334725,1,,1306047591,1579389401
951463,,1,0,2025-10-06 22:12:56.334725,1,,170729287,996333851
373536,,1,0,2025-10-06 22:12:56.334725,1,,1592075761,1309597578
131748,,1,0,2025-10-06 22:12:56.334725,1,,1024605301,237448252
256783,,1,0,2025-10-06 22:12:56.334725,1,,2061736232,59516884
613942,,1,0,2025-10-06 22:12:56.334725,1,,2097313557,236084444
706112,,1,0,2025-10-06 22:12:56.334725,1,,614053116,59384485
587645,,1,0,2025-10-06 22:12:56.334725,1,,1626127595,1298715323
26060,,1,0,2025-10-06 22:12:56.334725,1,,1587775638,1163414890
298985,,1,0,2025-10-06 22:12:56.334725,1,,792173014,640504083
673058,,1,0,2025-10-06 22:12:56.334725,1,,1499419575,1266865932
114414,,1,0,2025-10-06 22:12:56.334725,1,,1919226756,1781390205
890623,,1,0,2025-10-06 22:12:56.334725,1,,110101683,1655054827
516376,,1,0,2025-10-06 22:12:56.334725,1,,1782984877,2125896017
34186,,1,0,2025-10-06 22:12:56.334725,1,,1273095001,293318276
196719,,1,0,2025-10-06 22:12:56.334725,1,,1290033046,2003452739
847349,,1,0,2025-10-06 22:12:56.334725,1,,757897642,1884259286
473929,,1,0,2025-10-06 22:12:56.334725,1,,1599286902,1133897660
818522,,1,0,2025-10-06 22:12:56.334725,1,,361156178,1294087374
146840,,1,0,2025-10-06 22:12:56.334725,1,,467288898,261917127
382511,,1,0,2025-10-06 22:12:56.334725,1,,742098017,1975262084
15314,,1,0,2025-10-06 22:12:56.334725,1,,913541967,819732513
880510,,1,0,2025-10-06 22:12:56.334725,1,,1892824527,1649223291
500633,,1,0,2025-10-06 22:12:56.334725,1,,1149899146,1762671773
961614,,1,0,2025-10-06 22:12:56.334725,1,,83931506,738301982
654623,,1,0,2025-10-06 22:12:56.334725,1,,1591468152,1521959682
914071,,1,0,2025-10-06 22:12:56.334725,1,,243355904,1053950914
319388,,1,0,2025-10-06 22:12:56.334725,1,,936740962,990320604
687218,,1,0,2025-10-06 22:12:56.334725,1,,1314693034,2066885633
667163,,1,0,2025-10-06 22:12:56.334725,1,,1152496784,198263055
712307,,1,0,2025-10-06 22:12:56.334725,1,,992342221,2039829894
962054,,1,0,2025-10-06 22:12:56.334725,1,,702536214,1284561684
532965,,1,0,2025-10-06 22:12:56.334725,1,,301069127,1044978790
33955,,1,0,2025-10-06 22:12:56.334725,1,,460003601,1598468542
954722,,1,0,2025-10-06 22:12:56.334725,1,,991469298,1601227711
131937,,1,0,2025-10-06 22:12:56.334725,1,,1261682347,1671598691
187399,,1,0,2025-10-06 22:12:56.334725,1,,1064147607,810447730
901144,,1,0,2025-10-06 22:12:56.334725,1,,1352129620,1998881615
