order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,ETL_updated_ts,ETL_DATASOURCE_NAME,order_key,delivery_partner_key,order_deli_partner_key
6239453389,63625,2023-10-08 01:30:57,2023-10-08 01:26:57,-4.0,4.5,ON TIME,nan,2025-10-06 22:10:07.339651,1,84168742,1354478684,28830302
3136508414,94346,2024-07-22 15:33:23,2024-07-22 15:30:23,-3.0,4.05,ON TIME,nan,2025-10-06 22:10:07.339651,1,1488921281,1152318915,1770133067
5521273487,98929,2024-05-18 15:16:26,2024-05-18 15:42:26,26.0,1.94,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,20973437,48822243,884342868
5445047872,66,2023-10-17 05:49:18,2023-10-17 05:54:18,5.0,1.85,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,500852392,2062664363,1042700298
3678525130,82096,2023-03-20 18:33:25,2023-03-20 18:35:25,2.0,4.74,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1297572457,1329558073,242168517
9328056960,99744,2024-08-14 06:36:10,2024-08-14 06:43:10,7.0,2.58,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,736919651,307059852,1881246265
2109203997,72612,2024-05-04 18:35:04,2024-05-04 18:47:04,12.0,3.92,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1829560168,556493674,1816466361
556665455,18521,2024-02-08 01:22:11,2024-02-08 01:49:11,27.0,2.43,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,463692678,1597363354,1902766985
6573705785,13849,2023-11-23 12:49:22,2023-11-23 12:45:22,-4.0,4.68,ON TIME,nan,2025-10-06 22:10:07.339651,1,257378539,516426605,1820535579
2609502403,70771,2024-10-31 18:35:21,2024-10-31 18:37:21,2.0,0.9,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,642942082,1777686494,448786646
1463293930,55394,2024-06-06 14:41:05,2024-06-06 14:36:05,-5.0,0.57,ON TIME,nan,2025-10-06 22:10:07.339651,1,46377048,1470400775,823611395
8132887999,7931,2024-02-25 16:24:58,2024-02-25 16:35:58,11.0,3.77,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1212020801,2113613531,1362672437
7178789018,53062,2023-09-12 09:09:53,2023-09-12 09:06:53,-3.0,3.9,ON TIME,nan,2025-10-06 22:10:07.339651,1,1141937225,1414202727,2004013130
2295700159,61371,2024-03-11 12:48:17,2024-03-11 12:55:17,7.0,1.35,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,457686536,1558350111,285573771
9277089038,75267,2023-04-15 20:21:46,2023-04-15 20:29:46,8.0,4.2,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,829440782,344046075,743983831
145057465,2353,2024-11-02 09:09:51,2024-11-02 09:04:51,-5.0,1.62,ON TIME,nan,2025-10-06 22:10:07.339651,1,454574900,1815779148,560655292
9452353274,4535,2024-10-10 19:37:15,2024-10-10 19:38:15,1.0,4.42,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,389277565,1309772976,474241202
5434328922,57029,2024-02-08 07:46:10,2024-02-08 07:44:10,-2.0,0.77,ON TIME,nan,2025-10-06 22:10:07.339651,1,1005340852,1152003148,1676047985
3327051807,26018,2023-10-02 17:06:07,2023-10-02 17:09:07,3.0,0.96,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,210188480,31789261,169439589
1461604569,49871,2024-04-26 02:18:57,2024-04-26 02:17:57,-1.0,3.85,ON TIME,nan,2025-10-06 22:10:07.339651,1,827331304,755718056,1081778549
606518084,96049,2023-10-28 16:21:12,2023-10-28 16:21:12,0.0,4.31,ON TIME,nan,2025-10-06 22:10:07.339651,1,1636875008,1698939307,1965172672
7637625389,47591,2023-10-15 20:38:10,2023-10-15 20:43:10,5.0,1.57,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1197306724,201648977,1821828909
7311621328,62428,2024-04-07 02:48:51,2024-04-07 03:18:51,30.0,0.52,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1356094906,1959823897,1222962854
8790217194,60118,2024-03-25 01:39:32,2024-03-25 01:52:32,13.0,1.76,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1392985663,1880714708,1849118017
1772445313,87117,2023-07-21 00:41:42,2023-07-21 00:44:42,3.0,1.4,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,965509169,597800791,743219182
159394992,28600,2024-08-06 06:59:30,2024-08-06 07:00:30,1.0,2.13,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,691468484,1793929694,1571636521
7992910755,85359,2023-07-12 09:26:08,2023-07-12 09:54:08,28.0,1.99,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,76807590,403408964,988124604
1786931285,76004,2023-06-29 04:59:55,2023-06-29 04:55:55,-4.0,3.08,ON TIME,nan,2025-10-06 22:10:07.339651,1,2026394376,1702934194,488667443
2225520858,13646,2023-11-22 13:18:16,2023-11-22 13:16:16,-2.0,3.21,ON TIME,nan,2025-10-06 22:10:07.339651,1,542666270,68186260,2033216422
5635738740,49965,2023-09-28 14:45:27,2023-09-28 14:45:27,0.0,0.82,ON TIME,nan,2025-10-06 22:10:07.339651,1,1001934338,30382848,228898372
2230824358,47833,2023-05-24 15:39:07,2023-05-24 15:53:07,14.0,1.33,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1614257607,115310676,193642091
9217211301,89404,2023-06-15 10:35:23,2023-06-15 10:32:23,-3.0,1.26,ON TIME,nan,2025-10-06 22:10:07.339651,1,2059041061,2106729293,257972611
4501870609,42567,2024-07-10 08:28:58,2024-07-10 08:33:58,5.0,2.15,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1983784073,1513588067,626690739
838401679,83793,2023-07-23 07:40:40,2023-07-23 07:55:40,15.0,3.0,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1093555668,2117315537,1616336805
9587315528,92673,2024-08-07 00:21:21,2024-08-07 00:26:21,5.0,1.12,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1415465661,539700462,1239237151
3122936945,65301,2023-05-06 23:26:29,2023-05-06 23:25:29,-1.0,0.97,ON TIME,nan,2025-10-06 22:10:07.339651,1,963299897,1846273622,933441772
6093390755,60889,2023-11-24 13:36:41,2023-11-24 13:39:41,3.0,1.17,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1768997130,462772005,1216105476
2032956677,17988,2024-05-02 21:43:42,2024-05-02 21:50:42,7.0,3.45,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,485387482,804140216,1081915415
1488430001,40079,2024-08-04 15:26:28,2024-08-04 15:40:28,14.0,3.83,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,886856413,1156868271,1012949387
615391848,2990,2024-09-12 21:57:22,2024-09-12 21:53:22,-4.0,3.51,ON TIME,nan,2025-10-06 22:10:07.339651,1,2042075340,1414068127,204085303
8686093533,5503,2024-02-06 06:08:02,2024-02-06 06:04:02,-4.0,4.08,ON TIME,nan,2025-10-06 22:10:07.339651,1,1143411683,162238354,2009612547
7038758506,88037,2023-05-08 06:34:49,2023-05-08 06:39:49,5.0,3.71,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,2037064788,965019551,1622157443
2385966456,8862,2023-08-22 08:04:07,2023-08-22 08:11:07,7.0,3.99,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1274420791,744131776,1952410817
259622674,43788,2023-05-05 00:47:33,2023-05-05 00:52:33,5.0,4.25,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,996557455,1304025323,1466124378
2580381935,19165,2024-05-05 10:03:12,2024-05-05 10:03:12,0.0,0.56,ON TIME,nan,2025-10-06 22:10:07.339651,1,750213280,1749915114,1422564189
5035471587,221,2024-01-05 02:16:57,2024-01-05 02:17:57,1.0,3.86,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1183429001,1270802955,1727076371
9421270813,26657,2024-04-22 06:18:15,2024-04-22 06:23:15,5.0,4.69,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1390291913,61420614,1942404273
1831516625,25932,2024-03-29 20:21:02,2024-03-29 20:28:02,7.0,4.68,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,2031056117,1430636851,921682760
1918841793,10305,2024-06-17 21:18:29,2024-06-17 21:14:29,-4.0,2.34,ON TIME,nan,2025-10-06 22:10:07.339651,1,2024994057,1105082889,381637001
1757159071,38383,2024-03-13 10:13:17,2024-03-13 10:21:17,8.0,1.28,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,803769950,1312862914,387612153
7589464630,17706,2024-07-12 13:30:16,2024-07-12 13:39:16,9.0,4.41,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,918384225,1326466626,1190538952
1577085460,52709,2023-09-22 10:11:14,2023-09-22 10:08:14,-3.0,2.54,ON TIME,nan,2025-10-06 22:10:07.339651,1,76148678,142178845,703896409
2279018877,88797,2024-06-10 14:43:22,2024-06-10 14:57:22,14.0,3.4,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,293094671,1279516862,1835397231
7431412128,77224,2023-05-29 04:19:50,2023-05-29 04:22:50,3.0,2.93,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1716342270,1570645282,180324035
8781520615,42606,2024-04-14 08:26:14,2024-04-14 08:27:14,1.0,1.71,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1712981888,1235047919,368585512
1276192882,15637,2024-01-08 07:45:48,2024-01-08 07:42:48,-3.0,4.08,ON TIME,nan,2025-10-06 22:10:07.339651,1,497967221,1520291726,1813176916
4065794921,43280,2024-03-21 11:25:24,2024-03-21 11:50:24,25.0,2.02,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,587607822,1652423643,76452785
1690800946,16850,2023-03-29 14:57:35,2023-03-29 14:59:35,2.0,0.73,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1982073861,1260748241,939678862
877883470,55423,2023-06-07 13:50:04,2023-06-07 13:58:04,8.0,1.93,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1601639473,317704663,1126563482
7322044533,92064,2023-10-13 23:54:34,2023-10-14 00:06:34,12.0,4.98,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,86823471,265593023,632592037
5243163885,12230,2023-05-19 13:45:25,2023-05-19 13:48:25,3.0,2.88,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,264181422,1145981746,263173055
4360255357,68222,2023-05-14 08:13:31,2023-05-14 08:21:31,8.0,3.72,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,372548361,1541051907,1735896046
9623306038,56254,2023-11-10 05:43:21,2023-11-10 05:42:21,-1.0,3.54,ON TIME,nan,2025-10-06 22:10:07.339651,1,391206147,1029743461,797405599
6282385286,9399,2023-10-28 07:01:45,2023-10-28 07:05:45,4.0,2.21,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,725365634,1024860229,670731644
1001900652,85241,2024-09-08 20:19:07,2024-09-08 20:32:07,13.0,0.53,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,26214579,883578231,699000093
5161988291,53927,2024-07-01 01:10:01,2024-07-01 01:05:01,-5.0,4.28,ON TIME,nan,2025-10-06 22:10:07.339651,1,1531390727,621602943,95030728
3597752998,71654,2024-04-03 13:44:54,2024-04-03 13:44:54,0.0,3.13,ON TIME,nan,2025-10-06 22:10:07.339651,1,530170916,1977811677,856929129
9074325310,83788,2024-04-23 16:27:59,2024-04-23 16:32:59,5.0,3.35,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1886551064,1897172327,2052419244
8875965392,6325,2024-01-22 19:19:23,2024-01-22 19:20:23,1.0,2.12,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,17494035,578483237,13356491
971081962,62842,2024-08-29 01:55:23,2024-08-29 01:53:23,-2.0,0.56,ON TIME,nan,2025-10-06 22:10:07.339651,1,1972929803,69103062,487833371
1948332638,84415,2024-06-08 17:27:02,2024-06-08 17:32:02,5.0,2.86,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,554595193,1931999747,481917241
1785558780,85573,2024-06-28 17:10:00,2024-06-28 17:06:00,-4.0,2.32,ON TIME,nan,2025-10-06 22:10:07.339651,1,1534808173,1693312681,707917734
7590462053,235,2024-06-26 16:49:40,2024-06-26 16:50:40,1.0,0.69,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,990809345,1415367408,1881569130
2135743860,22083,2024-03-22 08:34:49,2024-03-22 08:39:49,5.0,2.05,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,757663670,1587590395,1442289134
9851365751,83505,2023-10-03 16:23:50,2023-10-03 16:18:50,-5.0,3.35,ON TIME,nan,2025-10-06 22:10:07.339651,1,592707700,429385827,423853833
9243090480,95377,2023-03-21 20:03:16,2023-03-21 20:32:16,29.0,1.48,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1426891314,2073992887,449182930
7168596454,1608,2023-03-22 02:56:18,2023-03-22 03:04:18,8.0,3.42,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,160930950,911045925,1767074902
2483565595,25691,2023-03-24 06:30:52,2023-03-24 06:33:52,3.0,2.28,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,980013269,1218151733,560749654
2484470052,54869,2024-01-09 19:48:32,2024-01-09 19:51:32,3.0,3.52,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1446785439,858068781,274140505
7702588270,93742,2024-04-26 20:57:36,2024-04-26 20:54:36,-3.0,3.23,ON TIME,nan,2025-10-06 22:10:07.339651,1,1595445455,718097399,230304471
5992338333,91077,2023-04-03 23:47:44,2023-04-03 23:47:44,0.0,1.51,ON TIME,nan,2025-10-06 22:10:07.339651,1,1936150364,1079865450,1771836695
9196796718,37270,2023-07-06 22:00:44,2023-07-06 22:04:44,4.0,1.05,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1836561745,781085706,419654565
3291765954,20788,2023-08-30 07:17:43,2023-08-30 07:22:43,5.0,0.79,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1423197935,437379374,1020868555
652616858,25092,2023-05-22 12:10:45,2023-05-22 12:17:45,7.0,4.0,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,61328149,380119916,1893444094
2613508245,74072,2023-12-28 17:01:38,2023-12-28 16:56:38,-5.0,3.67,ON TIME,nan,2025-10-06 22:10:07.339651,1,1212073170,1100133885,726843371
8169361928,2274,2024-01-10 15:31:09,2024-01-10 15:35:09,4.0,2.97,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1550732612,792623725,755860818
9395982132,33721,2023-07-05 12:31:11,2023-07-05 12:35:11,4.0,3.3,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1169274510,1322152209,131636164
1914701538,84345,2023-07-09 14:19:48,2023-07-09 14:22:48,3.0,4.07,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,13717239,1953883572,1703780517
6236279358,24906,2024-05-26 05:36:47,2024-05-26 06:03:47,27.0,3.51,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1574843738,1395761109,787807492
2288561509,92861,2023-12-04 19:39:13,2023-12-04 19:46:13,7.0,2.78,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,956374079,1570610958,696599170
2010415757,80134,2024-06-20 09:00:21,2024-06-20 08:57:21,-3.0,0.75,ON TIME,nan,2025-10-06 22:10:07.339651,1,817253347,501366910,531452088
7164827734,62683,2023-03-16 08:27:44,2023-03-16 08:24:44,-3.0,2.41,ON TIME,nan,2025-10-06 22:10:07.339651,1,1838146700,1007426356,1896444233
7971819985,65541,2024-04-15 02:58:52,2024-04-15 02:53:52,-5.0,1.42,ON TIME,nan,2025-10-06 22:10:07.339651,1,354918528,1939054198,1006936402
8234021674,28230,2024-01-29 11:13:13,2024-01-29 11:16:13,3.0,2.96,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,959936888,904925927,1508742974
4274404843,59305,2024-09-30 02:01:49,2024-09-30 02:04:49,3.0,3.88,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,2058102211,1769877770,1271655830
7353519273,49934,2023-09-22 13:15:20,2023-09-22 13:18:20,3.0,4.96,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,2140520821,1600016952,306535755
8539612501,14166,2024-09-20 13:41:47,2024-09-20 13:55:47,14.0,1.39,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,165713472,102062139,1442980901
5894327065,29930,2024-03-15 13:47:58,2024-03-15 13:56:58,9.0,3.0,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,169200544,672964044,1778243864
77053363,3429,2023-05-04 19:38:43,2023-05-04 19:38:43,0.0,2.79,ON TIME,nan,2025-10-06 22:10:07.339651,1,1338647300,1907440580,1916440037
4467084478,68868,2024-03-03 12:58:19,2024-03-03 13:12:19,14.0,1.25,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1813275384,313835884,2004703955
3514036230,93410,2023-07-11 03:17:24,2023-07-11 03:22:24,5.0,4.9,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1533399753,353110581,1220824177
4720421794,35894,2024-01-16 07:09:16,2024-01-16 07:24:16,15.0,3.78,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,164551587,2021065673,436550056
3202903413,52139,2023-08-04 18:51:57,2023-08-04 18:53:57,2.0,3.39,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1181347842,605486005,1575713526
6938082428,60137,2024-03-08 20:53:16,2024-03-08 20:59:16,6.0,4.41,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,609907446,29961825,1048714296
9202941711,2000,2024-03-24 14:58:54,2024-03-24 15:02:54,4.0,4.85,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,125770946,1243307109,1652514981
8963522960,58520,2023-11-02 03:00:47,2023-11-02 03:03:47,3.0,2.14,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,42765684,1446840554,658221021
9266835891,69070,2024-06-13 02:31:05,2024-06-13 02:30:05,-1.0,0.85,ON TIME,nan,2025-10-06 22:10:07.339651,1,876711097,1725128359,2044182209
5265722064,46962,2023-07-16 02:49:21,2023-07-16 02:48:21,-1.0,1.85,ON TIME,nan,2025-10-06 22:10:07.339651,1,484939757,93067375,2017680936
5514326011,75658,2024-02-04 16:28:37,2024-02-04 16:29:37,1.0,1.6,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,754352669,1256031522,168935602
9578652103,79729,2024-03-13 05:30:39,2024-03-13 05:27:39,-3.0,2.62,ON TIME,nan,2025-10-06 22:10:07.339651,1,1235081573,788619538,1735309674
3559061334,57403,2023-06-09 13:38:53,2023-06-09 13:49:53,11.0,3.12,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1328000974,299968315,628383263
637944734,35435,2023-04-01 09:35:52,2023-04-01 09:39:52,4.0,2.16,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,2074206706,1168616083,1380113873
7454643275,72097,2024-07-14 09:00:33,2024-07-14 08:57:33,-3.0,3.9,ON TIME,nan,2025-10-06 22:10:07.339651,1,575341722,1023572803,1693906902
4319342350,11958,2024-08-27 20:34:26,2024-08-27 20:56:26,22.0,4.35,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,787658247,1677106081,336577872
7568450733,63512,2023-04-09 08:33:53,2023-04-09 08:30:53,-3.0,4.36,ON TIME,nan,2025-10-06 22:10:07.339651,1,1409793704,73515910,1055540417
734744305,80005,2024-06-08 12:14:34,2024-06-08 12:17:34,3.0,2.06,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,155377221,1220016930,676695891
5233331050,84617,2023-05-01 16:53:35,2023-05-01 16:56:35,3.0,3.36,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,341213154,36751215,2057420510
8326867788,56875,2023-09-20 01:25:39,2023-09-20 01:25:39,0.0,2.53,ON TIME,nan,2025-10-06 22:10:07.339651,1,157660401,1897915776,438715026
8368819094,11640,2024-08-15 03:08:26,2024-08-15 03:07:26,-1.0,2.67,ON TIME,nan,2025-10-06 22:10:07.339651,1,656324170,1336315441,1130759932
8700151605,74364,2023-08-04 09:32:27,2023-08-04 09:57:27,25.0,4.17,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1756703624,1208355862,1699663627
6269179048,23727,2023-11-11 16:04:53,2023-11-11 16:02:53,-2.0,1.07,ON TIME,nan,2025-10-06 22:10:07.339651,1,31443725,809209579,2031012455
1265254177,16267,2023-09-24 14:29:04,2023-09-24 14:27:04,-2.0,3.55,ON TIME,nan,2025-10-06 22:10:07.339651,1,656561919,1630073923,934758604
9858963919,50340,2023-07-02 07:02:46,2023-07-02 07:31:46,29.0,3.87,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1299882893,1200655284,1701243751
7279564594,45499,2024-01-19 10:03:36,2024-01-19 09:59:36,-4.0,1.86,ON TIME,nan,2025-10-06 22:10:07.339651,1,658632817,1301297709,1318603966
6983253839,83688,2024-04-03 20:46:42,2024-04-03 20:47:42,1.0,4.36,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1326070694,1301116533,1628292593
9479808024,72459,2023-10-16 05:54:38,2023-10-16 05:50:38,-4.0,2.46,ON TIME,nan,2025-10-06 22:10:07.339651,1,1775782454,54006233,1220635834
3583522679,68563,2023-09-06 12:08:56,2023-09-06 12:09:56,1.0,0.96,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1745750903,546518253,1936224766
1923226423,76715,2024-07-28 07:54:08,2024-07-28 07:56:08,2.0,3.73,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,2100051744,740748969,1688805243
664198080,4941,2023-08-12 06:42:49,2023-08-12 06:41:49,-1.0,2.9,ON TIME,nan,2025-10-06 22:10:07.339651,1,238197191,1722129975,840621835
4224700084,78588,2024-08-28 23:36:09,2024-08-28 23:36:09,0.0,2.73,ON TIME,nan,2025-10-06 22:10:07.339651,1,310253031,2067722936,826631536
969621016,16277,2024-01-23 19:34:23,2024-01-23 19:39:23,5.0,2.17,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,53089999,2139052750,731465484
8178275820,78985,2024-04-05 10:00:05,2024-04-05 10:12:05,12.0,2.27,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1173358853,766197188,1194578965
4949766982,86551,2024-09-11 00:33:18,2024-09-11 00:37:18,4.0,2.3,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,117165046,403031240,267149252
5258344385,16549,2023-10-14 18:08:54,2023-10-14 18:12:54,4.0,1.13,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1939527065,1887058727,1120604785
8101930640,50876,2023-06-12 06:00:25,2023-06-12 06:05:25,5.0,4.71,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,743345122,644037302,1296867641
6703316563,91135,2024-01-25 18:07:37,2024-01-25 18:22:37,15.0,4.65,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,899100213,870636082,2012187810
7680297690,79007,2024-02-12 07:11:34,2024-02-12 07:13:34,2.0,4.55,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1656203077,2143669794,1318723393
7256340388,87987,2023-10-08 07:35:22,2023-10-08 08:04:22,29.0,3.92,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,264653388,1020996625,1491902785
2538269668,36761,2023-06-23 08:27:16,2023-06-23 08:27:16,0.0,2.15,ON TIME,nan,2025-10-06 22:10:07.339651,1,1601531319,855794803,2098728793
7506762237,17180,2023-06-10 01:56:16,2023-06-10 02:19:16,23.0,4.76,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,715649255,2126504597,1372900756
6585436114,97963,2024-03-13 22:01:46,2024-03-13 22:08:46,7.0,2.49,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1463879620,1872080964,1353301048
9852996866,4260,2024-06-26 12:54:19,2024-06-26 12:49:19,-5.0,1.69,ON TIME,nan,2025-10-06 22:10:07.339651,1,169160126,1467681200,1448371217
1991135167,17609,2023-12-19 20:30:46,2023-12-19 20:31:46,1.0,1.43,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1843042023,1719320644,1700476532
7765110772,66182,2024-06-01 22:10:06,2024-06-01 22:07:06,-3.0,3.16,ON TIME,nan,2025-10-06 22:10:07.339651,1,234879682,75548045,1137624081
3520718052,91411,2023-07-07 23:52:08,2023-07-07 23:52:08,0.0,3.85,ON TIME,nan,2025-10-06 22:10:07.339651,1,680126317,1349912834,2077693618
5388573375,45401,2024-03-07 13:01:53,2024-03-07 13:01:53,0.0,4.54,ON TIME,nan,2025-10-06 22:10:07.339651,1,788886891,1598040906,1378078445
8977771682,45258,2023-04-29 18:30:35,2023-04-29 18:27:35,-3.0,3.31,ON TIME,nan,2025-10-06 22:10:07.339651,1,915267088,74952641,1593104218
3596900942,46019,2023-11-03 09:55:26,2023-11-03 10:08:26,13.0,2.24,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1260156556,1310990313,1274318957
155295996,5364,2024-06-29 03:16:57,2024-06-29 03:20:57,4.0,2.14,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,163973837,6685349,172127683
1945536198,34218,2023-05-03 15:08:29,2023-05-03 15:12:29,4.0,2.21,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1074025018,950047246,125320646
2550246555,36017,2023-04-06 14:39:46,2023-04-06 14:47:46,8.0,2.42,SLIGHTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,902157678,1948539620,609138881
4287631655,18788,2023-11-15 04:35:13,2023-11-15 04:56:13,21.0,0.53,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1513695679,886803768,1070093717
2033683703,62688,2024-01-24 17:49:29,2024-01-24 18:05:29,16.0,0.78,SIGNIFICANTLY DELAYED,Traffic,2025-10-06 22:10:07.339651,1,1474714752,1457721692,2011903361
9453583714,39114,2023-09-01 04:29:52,2023-09-01 04:26:52,-3.0,2.23,ON TIME,nan,2025-10-06 22:10:07.339651,1,511909194,1970782020,617983221
852886125,85502,2023-07-14 02:18:44,2023-07-14 02:14:44,-4.0,3.55,ON TIME,nan,2025-10-06 22:10:07.339651,1,858280633,1373986764,1139035435
5705899665,75481,2024-05-27 19:31:33,2024-05-27 19:30:33,-1.0,4.91,ON TIME,nan,2025-10-06 22:10:07.339651,1,1447766443,1623404631,763340316
5706043483,86219,2024-07-17 19:10:41,2024-07-17 19:14:41,4.0,4.04,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1172106283,430141653,1023122824
5190422833,17583,2023-03-27 11:43:42,2023-03-27 11:42:42,-1.0,4.34,ON TIME,nan,2025-10-06 22:10:07.339651,1,1942369814,219895105,1499322339
7178188501,70846,2024-04-18 13:46:11,2024-04-18 13:45:11,-1.0,3.33,ON TIME,nan,2025-10-06 22:10:07.339651,1,51958705,883182068,450452352
2864819888,42803,2024-04-19 19:49:25,2024-04-19 19:53:25,4.0,3.51,ON TIME,Traffic,2025-10-06 22:10:07.339651,1,1943099460,600611569,1628096702
