order_id,product_id,quantity,unit_price,ETL_updated_ts,ETL_DATASOURCE_NAME,order_key,product_key,order_product_key
1674463798,67197,1,552.2,2025-10-06 22:10:08.366380,1,1911618591,1369965279,2072930526
305684588,709916,3,33.76,2025-10-06 22:10:08.366380,1,327063184,2133218441,246879665
5967495442,516376,2,877.43,2025-10-06 22:10:08.366380,1,951227278,1782984877,97949524
2571047526,760828,2,563.45,2025-10-06 22:10:08.366380,1,1471028747,1249739333,675116373
7784811086,689769,2,46.62,2025-10-06 22:10:08.366380,1,1353705939,920943969,658019048
7942005230,714999,2,882.51,2025-10-06 22:10:08.366380,1,797459971,7850779,952957156
6653543195,287070,3,443.17,2025-10-06 22:10:08.366380,1,760294890,1647839942,1054567463
397928918,991434,2,237.62,2025-10-06 22:10:08.366380,1,731604306,179299332,73358110
776120140,131937,2,287.81,2025-10-06 22:10:08.366380,1,1956771157,1261682347,115592358
8293188779,953175,1,225.21,2025-10-06 22:10:08.366380,1,1536970939,667939899,262480366
178737268,942001,3,671.55,2025-10-06 22:10:08.366380,1,1075707681,1043912028,644232479
5246598523,272170,2,140.8,2025-10-06 22:10:08.366380,1,1444297074,1985571996,28008271
1172544737,602241,2,976.55,2025-10-06 22:10:08.366380,1,1062141538,1642929732,1334177812
6419533291,124290,1,39.65,2025-10-06 22:10:08.366380,1,68673060,183811791,1612138446
882083749,398340,1,651.93,2025-10-06 22:10:08.366380,1,316798704,130949049,2140696195
3185510401,136533,1,826.21,2025-10-06 22:10:08.366380,1,7016171,1335065078,954495095
7760767006,667163,2,441.2,2025-10-06 22:10:08.366380,1,288213790,1152496784,1541704088
3833878150,140154,1,171.2,2025-10-06 22:10:08.366380,1,1699631318,1806801571,134955456
369899578,525531,1,831.1,2025-10-06 22:10:08.366380,1,435070972,1158549287,109320988
1944466212,990993,1,263.7,2025-10-06 22:10:08.366380,1,1366261504,182906398,2119736572
4064447117,284460,1,505.95,2025-10-06 22:10:08.366380,1,250010087,1083135401,1397035043
1553685597,647462,3,326.42,2025-10-06 22:10:08.366380,1,348228556,1717547705,679825351
3682284811,848226,1,209.59,2025-10-06 22:10:08.366380,1,520983914,1729827112,704537283
291439357,615545,2,448.16,2025-10-06 22:10:08.366380,1,1552130626,1651327884,405047279
8285784194,799952,1,922.64,2025-10-06 22:10:08.366380,1,1931551688,668579787,1747372332
5058742647,679865,2,347.91,2025-10-06 22:10:08.366380,1,1445081710,1981302669,830565518
6917020296,747801,1,277.76,2025-10-06 22:10:08.366380,1,887559452,997364420,1683122851
6671181961,461804,3,310.69,2025-10-06 22:10:08.366380,1,839659058,283755580,436661502
5123439997,89084,2,598.83,2025-10-06 22:10:08.366380,1,1783584493,898437619,243960152
8510183245,587420,3,357.42,2025-10-06 22:10:08.366380,1,380251138,556067197,2093943650
6081384585,942001,1,671.55,2025-10-06 22:10:08.366380,1,115078675,1043912028,1306376537
4423613746,969851,3,340.66,2025-10-06 22:10:08.366380,1,1649389418,683664197,360225543
1530472691,611575,1,482.06,2025-10-06 22:10:08.366380,1,1292992692,14328499,742395934
7009303199,600767,3,722.42,2025-10-06 22:10:08.366380,1,422763221,358333658,1528190570
5386652055,329351,3,310.87,2025-10-06 22:10:08.366380,1,768948564,423999419,337722527
4413239746,131937,1,287.81,2025-10-06 22:10:08.366380,1,771350773,1261682347,1139553873
4988875078,53833,1,134.69,2025-10-06 22:10:08.366380,1,656973922,1504830200,2113557379
1617565217,726958,1,887.48,2025-10-06 22:10:08.366380,1,1901813206,1997019986,196634849
392038758,863930,3,242.57,2025-10-06 22:10:08.366380,1,1717189598,932759592,492915800
1828727552,820973,3,114.52,2025-10-06 22:10:08.366380,1,1040174529,1667049476,334169530
7119397338,124290,2,39.65,2025-10-06 22:10:08.366380,1,616489305,183811791,1333625665
2611271708,798639,3,211.25,2025-10-06 22:10:08.366380,1,2081118954,208459410,293454950
7162509481,606256,3,369.28,2025-10-06 22:10:08.366380,1,1382754919,457834622,1548633939
131913576,871592,3,870.29,2025-10-06 22:10:08.366380,1,210404474,105454066,2118462330
6627201490,812607,1,416.65,2025-10-06 22:10:08.366380,1,1012783565,1380872453,1950807803
4644950813,153019,3,947.95,2025-10-06 22:10:08.366380,1,128135365,497066718,1560000400
9434934993,397973,1,728.73,2025-10-06 22:10:08.366380,1,1033722100,662118768,1378902061
2556317798,679284,3,877.89,2025-10-06 22:10:08.366380,1,105868932,1768671768,1923445272
2826150539,859361,3,432.39,2025-10-06 22:10:08.366380,1,1493961311,1280507817,1667842247
4283803308,942001,1,671.55,2025-10-06 22:10:08.366380,1,798541177,1043912028,2085900684
6873424093,34186,3,925.65,2025-10-06 22:10:08.366380,1,421826317,1273095001,1529770640
4741294126,604184,3,397.55,2025-10-06 22:10:08.366380,1,478402132,519693845,532920861
4967241271,587645,2,801.81,2025-10-06 22:10:08.366380,1,445808237,1626127595,2025716105
9554079946,561860,1,874.78,2025-10-06 22:10:08.366380,1,569248123,314419203,1707408829
4601205399,673058,2,765.76,2025-10-06 22:10:08.366380,1,282095130,1499419575,519064547
5633967304,704868,2,193.46,2025-10-06 22:10:08.366380,1,1391190194,168512143,1595407877
4168163237,592784,1,280.35,2025-10-06 22:10:08.366380,1,1015571158,1562413714,552120110
5924297360,654623,3,422.14,2025-10-06 22:10:08.366380,1,1797159054,1591468152,513196601
2120299901,767398,2,22.14,2025-10-06 22:10:08.366380,1,622878353,531002713,328680932
1070876534,712307,2,264.89,2025-10-06 22:10:08.366380,1,55722657,992342221,1894916714
7032280048,274207,2,328.51,2025-10-06 22:10:08.366380,1,126489429,2095648851,2056478352
156346853,490602,1,549.47,2025-10-06 22:10:08.366380,1,1862226102,769559771,108279842
6873267326,319388,1,657.8,2025-10-06 22:10:08.366380,1,1067921195,936740962,1178567954
1370661468,187399,3,53.49,2025-10-06 22:10:08.366380,1,419921589,1064147607,2098030924
3612128358,4452,1,169.88,2025-10-06 22:10:08.366380,1,16327428,1669846499,964674981
1736953222,146840,2,786.85,2025-10-06 22:10:08.366380,1,487606994,467288898,1019853888
9107923488,4452,1,169.88,2025-10-06 22:10:08.366380,1,782766163,1669846499,198193847
4378877600,952168,2,236.95,2025-10-06 22:10:08.366380,1,74726391,1306578566,1475814388
3232762361,124290,3,39.65,2025-10-06 22:10:08.366380,1,1162468950,183811791,715051640
1831641377,219598,3,367.08,2025-10-06 22:10:08.366380,1,865694177,1543971995,742683828
562428866,432617,3,863.18,2025-10-06 22:10:08.366380,1,1692654972,1546344002,1262948756
4607715908,555121,2,354.91,2025-10-06 22:10:08.366380,1,1811496941,1133999892,954211272
4804575203,587420,3,357.42,2025-10-06 22:10:08.366380,1,1712020137,556067197,202649936
8287234948,953175,1,225.21,2025-10-06 22:10:08.366380,1,1007120253,667939899,1619774210
6074452586,965755,1,532.57,2025-10-06 22:10:08.366380,1,2124578587,2078445887,1625986147
6821790656,487931,2,709.08,2025-10-06 22:10:08.366380,1,1784818798,467520116,2117425396
7821942520,490939,1,80.25,2025-10-06 22:10:08.366380,1,973063212,660219871,1468176514
3012496270,848226,2,209.59,2025-10-06 22:10:08.366380,1,303098175,1729827112,1648402777
8980370750,56589,1,517.77,2025-10-06 22:10:08.366380,1,170667254,262577165,1047231454
6535672015,798639,3,211.25,2025-10-06 22:10:08.366380,1,284256043,208459410,1991643338
6999060704,137909,2,864.3,2025-10-06 22:10:08.366380,1,1108757866,519661349,1076768276
9403732731,131748,2,81.35,2025-10-06 22:10:08.366380,1,142166479,1024605301,234519392
5649255352,449106,3,48.55,2025-10-06 22:10:08.366380,1,1917374344,347199780,1289755115
5034409841,700048,1,141.28,2025-10-06 22:10:08.366380,1,1216926634,809445133,693492694
9072111617,112390,1,877.98,2025-10-06 22:10:08.366380,1,2126387274,1777953163,173790354
9556880451,621677,3,317.8,2025-10-06 22:10:08.366380,1,816853641,180408731,513112440
4602796463,859361,3,432.39,2025-10-06 22:10:08.366380,1,489707400,1280507817,1679278980
6061353924,291238,1,746.03,2025-10-06 22:10:08.366380,1,1852066988,438906943,1647336432
4366519080,764014,2,612.04,2025-10-06 22:10:08.366380,1,1184194278,958732770,882477593
1324817141,739448,1,755.66,2025-10-06 22:10:08.366380,1,167437720,1222679220,1428802105
5419080144,89084,2,598.83,2025-10-06 22:10:08.366380,1,1450283155,898437619,1105171043
8813470284,77308,1,223.27,2025-10-06 22:10:08.366380,1,1892727304,53241153,751787150
3182992799,449106,2,48.55,2025-10-06 22:10:08.366380,1,1964133673,347199780,1009290172
7792996715,961614,3,227.22,2025-10-06 22:10:08.366380,1,730844359,83931506,832403363
6962624734,491314,3,973.44,2025-10-06 22:10:08.366380,1,171880473,1772886192,1617356673
5948662456,848226,1,209.59,2025-10-06 22:10:08.366380,1,16887321,1729827112,1085283488
3395675979,300159,1,44.35,2025-10-06 22:10:08.366380,1,497404319,1415353469,1885314627
7550368787,237083,2,577.13,2025-10-06 22:10:08.366380,1,8881429,2076240830,1143438328
8357671697,677169,3,261.03,2025-10-06 22:10:08.366380,1,1068357928,1618005433,1492250792
9600704922,833557,3,422.87,2025-10-06 22:10:08.366380,1,2090152360,1245931918,2086125567
9915229426,112390,2,877.98,2025-10-06 22:10:08.366380,1,1080955254,1777953163,655898602
9927474026,567671,1,418.48,2025-10-06 22:10:08.366380,1,705470229,871692779,1502862139
6310535397,968887,1,40.7,2025-10-06 22:10:08.366380,1,772882925,1182035670,2084763859
8045941430,723678,2,675.46,2025-10-06 22:10:08.366380,1,1458301047,1302042089,146974299
4390394582,171602,2,883.44,2025-10-06 22:10:08.366380,1,1365655072,1982538297,789490300
5062545226,673058,2,765.76,2025-10-06 22:10:08.366380,1,696141075,1499419575,637117607
2836701831,837480,3,217.4,2025-10-06 22:10:08.366380,1,1169816110,431925118,294031271
4115492281,435929,1,856.89,2025-10-06 22:10:08.366380,1,425312639,2132258950,1371972852
3554645781,53833,3,134.69,2025-10-06 22:10:08.366380,1,289390035,1504830200,1992344108
3983605701,264803,3,995.98,2025-10-06 22:10:08.366380,1,482018863,1636107250,1365757433
8581516385,500633,1,154.5,2025-10-06 22:10:08.366380,1,251219053,1149899146,913740220
8290229112,473647,1,43.05,2025-10-06 22:10:08.366380,1,585798341,1733243853,1332268194
1195560119,606256,1,369.28,2025-10-06 22:10:08.366380,1,1581522084,457834622,1808776958
5077327994,700048,1,141.28,2025-10-06 22:10:08.366380,1,1017529321,809445133,1208673607
2945185661,903336,3,551.88,2025-10-06 22:10:08.366380,1,159881086,146464680,1350181455
3951005873,587420,3,357.42,2025-10-06 22:10:08.366380,1,480775290,556067197,391391147
3490816523,880510,3,951.43,2025-10-06 22:10:08.366380,1,558059425,1892824527,1767038280
6739114301,33955,1,186.08,2025-10-06 22:10:08.366380,1,1952101803,460003601,1171251599
5728818155,243235,3,109.03,2025-10-06 22:10:08.366380,1,1029068620,845513255,166090951
7713651693,891833,1,493.19,2025-10-06 22:10:08.366380,1,1341128673,2048002458,78522257
5452048621,706112,2,478.79,2025-10-06 22:10:08.366380,1,120730887,614053116,1218134399
2297027645,897083,1,972.69,2025-10-06 22:10:08.366380,1,65895265,1653724011,2051759064
2438302298,954722,2,616.45,2025-10-06 22:10:08.366380,1,1297006131,991469298,1205789580
578811216,563740,1,96.33,2025-10-06 22:10:08.366380,1,1273970299,1502080094,169039430
8684710720,621677,3,317.8,2025-10-06 22:10:08.366380,1,1942843661,180408731,2024437573
1249797614,327290,1,862.28,2025-10-06 22:10:08.366380,1,1317521426,2127111214,517844136
8013026217,672059,1,672.73,2025-10-06 22:10:08.366380,1,1493867055,1227723400,429129929
5421697986,606256,2,369.28,2025-10-06 22:10:08.366380,1,719961206,457834622,291209888
8922741261,863930,3,242.57,2025-10-06 22:10:08.366380,1,471728337,932759592,1098832358
3441102335,516376,3,877.43,2025-10-06 22:10:08.366380,1,1256449286,1782984877,408637129
6065607924,63769,2,878.07,2025-10-06 22:10:08.366380,1,721419299,91929233,1015710775
5153395650,478531,1,825.46,2025-10-06 22:10:08.366380,1,1026492087,901900830,780248367
2215235447,298985,1,183.76,2025-10-06 22:10:08.366380,1,2028738543,792173014,1494617237
5678676134,319388,1,657.8,2025-10-06 22:10:08.366380,1,1175488260,936740962,292175716
5045588926,60619,1,726.41,2025-10-06 22:10:08.366380,1,767388421,1259607174,1662089462
1677502866,969851,1,340.66,2025-10-06 22:10:08.366380,1,1120187957,683664197,79493398
4777610024,433521,3,321.33,2025-10-06 22:10:08.366380,1,138085217,582652347,2020659098
477350788,762527,2,690.08,2025-10-06 22:10:08.366380,1,456137782,329436691,1595927066
4616699342,818990,2,163.55,2025-10-06 22:10:08.366380,1,1147828567,251967856,985760432
8849914077,154179,3,582.87,2025-10-06 22:10:08.366380,1,1777939827,2098987007,864447742
9183435457,107548,1,891.6,2025-10-06 22:10:08.366380,1,2051137253,1150580600,28505263
6922646336,799952,3,922.64,2025-10-06 22:10:08.366380,1,526244021,668579787,1984494662
3228806806,679865,2,347.91,2025-10-06 22:10:08.366380,1,1911349812,1981302669,1588202063
4893095476,444361,2,822.63,2025-10-06 22:10:08.366380,1,1703620609,2135980605,379600080
7773468233,462526,2,449.97,2025-10-06 22:10:08.366380,1,214793578,1589916932,1337454042
5928657526,473929,2,440.19,2025-10-06 22:10:08.366380,1,1912711875,1599286902,1358580073
4435936422,837480,2,217.4,2025-10-06 22:10:08.366380,1,478547488,431925118,699174213
6031122324,298985,1,183.76,2025-10-06 22:10:08.366380,1,1805633202,792173014,711575682
7286969496,366066,3,918.58,2025-10-06 22:10:08.366380,1,1609717668,1671068873,752074017
4665508413,433521,2,321.33,2025-10-06 22:10:08.366380,1,190085035,582652347,1619228142
9224598372,962054,1,16.86,2025-10-06 22:10:08.366380,1,513547491,702536214,1115632716
842020543,927651,1,426.72,2025-10-06 22:10:08.366380,1,1180977143,1862532055,1339970031
7237143327,820973,1,114.52,2025-10-06 22:10:08.366380,1,417311489,1667049476,77598702
5095141954,133542,1,68.49,2025-10-06 22:10:08.366380,1,1907805348,1304230899,1310942485
6229535077,739534,2,994.56,2025-10-06 22:10:08.366380,1,745756852,924030946,957317862
2984879441,557908,1,942.37,2025-10-06 22:10:08.366380,1,1960029645,1416367254,140740480
785895477,771228,2,83.18,2025-10-06 22:10:08.366380,1,157601847,725006193,1093456207
6220343481,525531,3,831.1,2025-10-06 22:10:08.366380,1,2053209432,1158549287,779237555
5897343054,991434,1,237.62,2025-10-06 22:10:08.366380,1,846598946,179299332,1830707814
60465,361361,2,826.21,2025-10-06 22:10:08.366380,1,75964417,1916552937,1118091870
2245476104,327290,3,862.28,2025-10-06 22:10:08.366380,1,1535953313,2127111214,460020137
6347292505,658389,1,152.55,2025-10-06 22:10:08.366380,1,1839733170,1291868352,944485829
8321900643,611575,2,482.06,2025-10-06 22:10:08.366380,1,1108947483,14328499,870726924
9639033064,949818,1,483.05,2025-10-06 22:10:08.366380,1,434004100,401832236,1186266524
2748368258,478531,3,825.46,2025-10-06 22:10:08.366380,1,1963644702,901900830,837290234
1444371693,455083,3,959.01,2025-10-06 22:10:08.366380,1,2096505720,1489577187,1919634483
7111342746,914071,1,296.94,2025-10-06 22:10:08.366380,1,1460603894,243355904,1688790552
9457576236,52729,3,316.02,2025-10-06 22:10:08.366380,1,1215862480,531297442,1968563649
4167252733,991434,2,237.62,2025-10-06 22:10:08.366380,1,470578722,179299332,573429480
4304875010,425341,1,486.28,2025-10-06 22:10:08.366380,1,1129282380,1277415081,870294267
4870910859,516376,3,877.43,2025-10-06 22:10:08.366380,1,1082465555,1782984877,2346892
3674118222,839170,2,481.63,2025-10-06 22:10:08.366380,1,1309581788,622492390,1675940207
38408517,378287,2,332.84,2025-10-06 22:10:08.366380,1,2115618551,210776433,1905977947
3081609596,712003,3,671.68,2025-10-06 22:10:08.366380,1,240502722,605361557,584108116
1390229631,654623,1,422.14,2025-10-06 22:10:08.366380,1,2126930680,1591468152,220242762
7498092418,799688,1,309.62,2025-10-06 22:10:08.366380,1,64818451,1688417826,474319241
3334055527,784673,2,491.39,2025-10-06 22:10:08.366380,1,58349211,1715124834,1033059556
8729426842,942001,2,671.55,2025-10-06 22:10:08.366380,1,31244280,1043912028,1658555975
1722808791,432617,1,863.18,2025-10-06 22:10:08.366380,1,253402742,1546344002,811203760
9775070757,264803,1,995.98,2025-10-06 22:10:08.366380,1,541138327,1636107250,892121223
4737779056,491521,3,556.35,2025-10-06 22:10:08.366380,1,1618557060,1355063782,1960638764
2047483376,51036,2,931.61,2025-10-06 22:10:08.366380,1,499584120,781095989,2031724036
4758632331,753354,2,423.56,2025-10-06 22:10:08.366380,1,1824779036,735880283,2132153191
4741574337,851978,2,715.72,2025-10-06 22:10:08.366380,1,1804452782,940633450,1766676279
5805120939,747801,1,277.76,2025-10-06 22:10:08.366380,1,1167972701,997364420,1236780777
7550508,140154,2,171.2,2025-10-06 22:10:08.366380,1,716850405,1806801571,1283153388
1966056265,305754,1,979.99,2025-10-06 22:10:08.366380,1,699048040,619109509,39001264
6363072906,26060,2,342.94,2025-10-06 22:10:08.366380,1,1437759848,1587775638,177595527
7389054351,563740,3,96.33,2025-10-06 22:10:08.366380,1,195587472,1502080094,662873586
7146572423,557908,2,942.37,2025-10-06 22:10:08.366380,1,79308363,1416367254,605932184
4590810848,516376,3,877.43,2025-10-06 22:10:08.366380,1,1301164953,1782984877,155650298
9226364404,876139,3,415.75,2025-10-06 22:10:08.366380,1,1805528103,423032908,1943841866
6687792641,914071,2,296.94,2025-10-06 22:10:08.366380,1,2034244083,243355904,1652019938
5183577434,376447,1,724.84,2025-10-06 22:10:08.366380,1,1645467657,1127102493,1355860319
7440785414,397973,1,728.73,2025-10-06 22:10:08.366380,1,1876264115,662118768,870348789
7932057095,26060,2,342.94,2025-10-06 22:10:08.366380,1,1981293781,1587775638,96157097
6126906924,602241,1,976.55,2025-10-06 22:10:08.366380,1,191285395,1642929732,689175847
8997788831,146840,2,786.85,2025-10-06 22:10:08.366380,1,644849658,467288898,1898205734
3480516243,34186,3,925.65,2025-10-06 22:10:08.366380,1,1993991682,1273095001,1970524017
1234692850,354409,3,325.08,2025-10-06 22:10:08.366380,1,230493712,912571795,1037512415
4954911880,136533,2,826.21,2025-10-06 22:10:08.366380,1,974218876,1335065078,407255471
504060154,839170,2,481.63,2025-10-06 22:10:08.366380,1,1878171980,622492390,1819869432
8723752267,137909,2,864.3,2025-10-06 22:10:08.366380,1,1924883723,519661349,669761608
5724116944,366066,1,918.58,2025-10-06 22:10:08.366380,1,1374875315,1671068873,2123048945
8161349145,144124,3,162.67,2025-10-06 22:10:08.366380,1,90609715,379707586,1913915818
2985254380,449106,2,48.55,2025-10-06 22:10:08.366380,1,814080298,347199780,605258078
9837170359,739534,3,994.56,2025-10-06 22:10:08.366380,1,1464694853,924030946,1216805337
3915323515,681063,3,321.28,2025-10-06 22:10:08.366380,1,1133998785,750324095,171988499
8829163586,615545,3,448.16,2025-10-06 22:10:08.366380,1,1003897360,1651327884,91010049
961526405,516376,1,877.43,2025-10-06 22:10:08.366380,1,1670030162,1782984877,1515865910
5792721465,615545,3,448.16,2025-10-06 22:10:08.366380,1,1163774555,1651327884,1774784604
8094117960,317242,2,198.15,2025-10-06 22:10:08.366380,1,1448092241,907771087,104385379
9318325652,606256,2,369.28,2025-10-06 22:10:08.366380,1,1243594649,457834622,580727249
852676412,679284,1,877.89,2025-10-06 22:10:08.366380,1,1579808975,1768671768,1247885652
6487883093,990993,2,263.7,2025-10-06 22:10:08.366380,1,945764442,182906398,1479458429
5398965602,661577,3,720.95,2025-10-06 22:10:08.366380,1,797510397,1306047591,789033297
6149664144,681063,2,321.28,2025-10-06 22:10:08.366380,1,1828448569,750324095,1570317637
6231586256,329351,2,310.87,2025-10-06 22:10:08.366380,1,1477820681,423999419,863685480
4598622116,462526,1,449.97,2025-10-06 22:10:08.366380,1,651995596,1589916932,1069619771
8971796779,952168,3,236.95,2025-10-06 22:10:08.366380,1,1786059799,1306578566,1651839766
2148246883,131136,3,37.8,2025-10-06 22:10:08.366380,1,1379365859,830909099,334706368
4357632507,298985,3,183.76,2025-10-06 22:10:08.366380,1,1323605846,792173014,1439761448
3323576462,114414,1,832.06,2025-10-06 22:10:08.366380,1,970549399,1919226756,662118419
4220834107,876139,3,415.75,2025-10-06 22:10:08.366380,1,17283429,423032908,187134589
4409513224,721521,3,417.39,2025-10-06 22:10:08.366380,1,253057438,1715454616,166766509
5610159677,760684,3,71.6,2025-10-06 22:10:08.366380,1,1325947339,1594364382,714203385
6259219127,714999,1,882.51,2025-10-06 22:10:08.366380,1,757508169,7850779,1627642876
5628497118,51036,1,931.61,2025-10-06 22:10:08.366380,1,2068767431,781095989,408156462
1508576390,602241,2,976.55,2025-10-06 22:10:08.366380,1,810468318,1642929732,61153135
5922953060,34186,1,925.65,2025-10-06 22:10:08.366380,1,925693619,1273095001,1134674509
5130838561,771228,1,83.18,2025-10-06 22:10:08.366380,1,177406882,725006193,1447749358
3217749279,327290,3,862.28,2025-10-06 22:10:08.366380,1,1932018185,2127111214,1406465000
9279422297,954722,3,616.45,2025-10-06 22:10:08.366380,1,783314203,991469298,124248019
222955546,566052,1,87.3,2025-10-06 22:10:08.366380,1,1122663360,56996108,2126186007
8290493339,602241,3,976.55,2025-10-06 22:10:08.366380,1,384692237,1642929732,861052149
6418952352,667163,3,441.2,2025-10-06 22:10:08.366380,1,1495043180,1152496784,1775415618
8978231928,243235,3,109.03,2025-10-06 22:10:08.366380,1,8383084,845513255,1123671792
3746306403,890623,1,354.52,2025-10-06 22:10:08.366380,1,1147877969,110101683,28908337
3157198428,927651,1,426.72,2025-10-06 22:10:08.366380,1,163094305,1862532055,1254692531
981939883,461804,1,310.69,2025-10-06 22:10:08.366380,1,2084418442,283755580,931825614
6569836274,913428,2,392.22,2025-10-06 22:10:08.366380,1,512886177,1926809877,1233944216
5695124358,317242,3,198.15,2025-10-06 22:10:08.366380,1,551786840,907771087,1906378920
773335066,833557,1,422.87,2025-10-06 22:10:08.366380,1,610551411,1245931918,1136131666
3618712852,970529,3,827.44,2025-10-06 22:10:08.366380,1,1686556025,590705616,1762799155
6009732867,94225,1,77.11,2025-10-06 22:10:08.366380,1,1292660184,249826083,107939627
7269785858,274207,1,328.51,2025-10-06 22:10:08.366380,1,1637816438,2095648851,846633768
5798831066,33955,2,186.08,2025-10-06 22:10:08.366380,1,100895710,460003601,129326913
5330654120,969851,1,340.66,2025-10-06 22:10:08.366380,1,1873600836,683664197,490520086
462189338,839170,1,481.63,2025-10-06 22:10:08.366380,1,356710240,622492390,1898025919
7536187765,927651,2,426.72,2025-10-06 22:10:08.366380,1,8043233,1862532055,1958022359
9938820107,51036,3,931.61,2025-10-06 22:10:08.366380,1,1768964485,781095989,1682940719
9410751894,652118,1,22.04,2025-10-06 22:10:08.366380,1,581703513,521926726,615485622
9172888683,14145,3,630.84,2025-10-06 22:10:08.366380,1,912771262,1136210203,1231193307
8018695018,124290,3,39.65,2025-10-06 22:10:08.366380,1,751200908,183811791,1029725460
7456610316,901144,2,340.36,2025-10-06 22:10:08.366380,1,967526224,1352129620,875667936
5627902734,927651,3,426.72,2025-10-06 22:10:08.366380,1,753813680,1862532055,2038951407
5189768940,327290,2,862.28,2025-10-06 22:10:08.366380,1,2063452942,2127111214,1431797359
173709007,306177,3,769.24,2025-10-06 22:10:08.366380,1,173423606,1525819089,983187836
1485229334,667163,1,441.2,2025-10-06 22:10:08.366380,1,1616127802,1152496784,1494612680
9334479603,34200,2,319.8,2025-10-06 22:10:08.366380,1,1987459878,1134595403,1023842626
8674211510,654297,1,13.25,2025-10-06 22:10:08.366380,1,1026790183,493986690,1335209946
390257855,937542,1,97.04,2025-10-06 22:10:08.366380,1,1342213299,433256058,2064099107
6642374542,462526,2,449.97,2025-10-06 22:10:08.366380,1,1761362087,1589916932,547253870
6585999443,444361,1,822.63,2025-10-06 22:10:08.366380,1,765310692,2135980605,13086115
622705569,337168,2,545.49,2025-10-06 22:10:08.366380,1,963265170,422169668,1116984640
1635083835,681063,2,321.28,2025-10-06 22:10:08.366380,1,1065229108,750324095,1352456448
7359512417,606256,3,369.28,2025-10-06 22:10:08.366380,1,1514023981,457834622,1014985974
9237698013,382511,3,702.54,2025-10-06 22:10:08.366380,1,2020417117,742098017,1150772443
3492935177,757274,1,98.32,2025-10-06 22:10:08.366380,1,464599806,1105999156,1441938555
4324086468,734789,1,395.82,2025-10-06 22:10:08.366380,1,1089495615,35227595,1187767790
9171218505,378230,1,166.42,2025-10-06 22:10:08.366380,1,1255533736,1431784583,2072269011
5068157547,186168,3,878.8,2025-10-06 22:10:08.366380,1,1819379933,1256706434,339681391
8558710948,880510,1,951.43,2025-10-06 22:10:08.366380,1,1590924664,1892824527,372082646
3184669775,34200,3,319.8,2025-10-06 22:10:08.366380,1,106473139,1134595403,2087932726
7079324691,398340,3,651.93,2025-10-06 22:10:08.366380,1,1596133728,130949049,706405743
4210311922,120532,2,697.53,2025-10-06 22:10:08.366380,1,179915882,1562501251,1962057205
7660037070,784673,3,491.39,2025-10-06 22:10:08.366380,1,2090656271,1715124834,1707174422
9410025634,9436,3,88.43,2025-10-06 22:10:08.366380,1,410102787,1149935421,492935699
6798589010,11422,1,127.16,2025-10-06 22:10:08.366380,1,1536285531,2082358221,2092060912
5401466202,478531,3,825.46,2025-10-06 22:10:08.366380,1,1857154648,901900830,1197420507
9102648124,859361,3,432.39,2025-10-06 22:10:08.366380,1,104952273,1280507817,614400640
1969956670,848226,1,209.59,2025-10-06 22:10:08.366380,1,1610529172,1729827112,91168297
1194228460,140489,3,650.2,2025-10-06 22:10:08.366380,1,1571075692,1893418629,954531574
9628463148,566052,3,87.3,2025-10-06 22:10:08.366380,1,1446281978,56996108,296626438
7745364283,654623,1,422.14,2025-10-06 22:10:08.366380,1,977087218,1591468152,1686328292
9892343037,131748,3,81.35,2025-10-06 22:10:08.366380,1,722880921,1024605301,1946557158
1588828749,53833,3,134.69,2025-10-06 22:10:08.366380,1,765034303,1504830200,1198948302
4037647778,144124,2,162.67,2025-10-06 22:10:08.366380,1,502998353,379707586,331271379
6664301655,367391,1,939.55,2025-10-06 22:10:08.366380,1,1603576243,1832350899,729709249
7096225581,6405,1,236.51,2025-10-06 22:10:08.366380,1,20430014,311948925,1363065719
79029185,820973,3,114.52,2025-10-06 22:10:08.366380,1,1352592001,1667049476,483615095
7831967187,993331,3,102.44,2025-10-06 22:10:08.366380,1,571051477,151381207,2083543800
482214790,51036,3,931.61,2025-10-06 22:10:08.366380,1,1582350703,781095989,945072198
5931307224,891833,1,493.19,2025-10-06 22:10:08.366380,1,503469120,2048002458,871650157
6410432854,894539,3,445.48,2025-10-06 22:10:08.366380,1,760146103,1121923977,1242019285
6124624375,644847,2,622.81,2025-10-06 22:10:08.366380,1,154296260,1566934008,9345154
8992870838,757274,2,98.32,2025-10-06 22:10:08.366380,1,33781115,1105999156,798816345
8377146126,291238,3,746.03,2025-10-06 22:10:08.366380,1,1350991166,438906943,1283847983
7852428533,602241,3,976.55,2025-10-06 22:10:08.366380,1,944558992,1642929732,1543405980
9258876870,131748,1,81.35,2025-10-06 22:10:08.366380,1,1814067418,1024605301,64463443
6810940082,606256,3,369.28,2025-10-06 22:10:08.366380,1,471375882,457834622,887899299
3330538479,771228,2,83.18,2025-10-06 22:10:08.366380,1,1779116024,725006193,1588156044
7270469981,131748,1,81.35,2025-10-06 22:10:08.366380,1,208079173,1024605301,1859836827
5636241570,306177,1,769.24,2025-10-06 22:10:08.366380,1,2059097790,1525819089,2144901690
4467471002,51036,1,931.61,2025-10-06 22:10:08.366380,1,224524933,781095989,1203561376
6201821502,555121,3,354.91,2025-10-06 22:10:08.366380,1,1219774805,1133999892,1034126852
